circRNA_ID	chr	circRNA_start	circRNA_end	X.junction_reads	SM_MS_SMS	X.non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID	gene_name	exon_count	exon_sizes
chr17:28163543|28172618	chr17	28163543	28172618	14	7_6_5	64	0.304	n/a	/n/a	+	SRR12794723.148555,SRR12794723.2118144,SRR12794723.3879575,SRR12794723.6303898,SRR12794723.16297419,SRR12794723.17463524,SRR12794723.20361393,SRR12794723.20362814,SRR12794723.34365336,SRR12794723.46468258,SRR12794723.47254414,SRR12794723.47265279,SRR12794723.13002011,SRR12794723.15328571,	NLK	3	86,210,102
chr17:28163543|28185265	chr17	28163543	28185265	6	0_2_3	56	0.176	n/a	/n/a	+	SRR12794723.4275292,SRR12794723.4277540,SRR12794723.39316399,SRR12794723.18039821,SRR12794723.31570228,SRR12794723.31571576,	NLK	4	86,210,102,87
chr17:28921688|28924302	chr17	28921688	28924302	3	2_2_0	177	0.033	n/a	/n/a	-	SRR12794723.15388885,SRR12794723.39258107,SRR12794723.39259491,	PHF12	2	121,394
chr17:29451455|29534300	chr17	29451455	29534300	2	2_2_0	156	0.025	n/a	/n/a	+	SRR12794723.32590066,SRR12794723.48527529,	TAOK1	18	226,72,102,46,97,114,92,94,82,168,204,135,237,129,204,240,213,183
chr17:29451455|29451680	chr17	29451455	29451680	4	3_4_0	148	0.051	n/a	/n/a	+	SRR12794723.3866178,SRR12794723.15953669,SRR12794723.24086489,SRR12794723.2131996,	TAOK1	1	226
chr17:29482197|29491865	chr17	29482197	29491865	2	2_0_2	166	0.024	n/a	/n/a	+	SRR12794723.44152958,SRR12794723.44350203,	TAOK1	3	92,94,82
chr17:29482197|29498521	chr17	29482197	29498521	5	2_3_1	213	0.045	n/a	/n/a	+	SRR12794723.2221633,SRR12794723.13337233,SRR12794723.23331509,SRR12794723.32465156,SRR12794723.32467361,	TAOK1	5	92,94,82,168,204
chr17:29507896|29510992	chr17	29507896	29510992	2	2_2_0	234	0.017	n/a	/n/a	+	SRR12794723.9878165,SRR12794723.15039340,	TAOK1	2	237,129
chr17:29648144|29672129	chr17	29648144	29672129	4	2_3_0	916	0.009	n/a	/n/a	-	SRR12794723.7632794,SRR12794723.24395411,SRR12794723.38698019,SRR12794723.38698324,	SSH2	6	201,147,47,129,94,195
chr17:29648144|29650800	chr17	29648144	29650800	22	14_14_0	887	0.047	n/a	/n/a	-	SRR12794723.1645476,SRR12794723.3580488,SRR12794723.3580555,SRR12794723.8394269,SRR12794723.10742257,SRR12794723.16850105,SRR12794723.17545240,SRR12794723.18502262,SRR12794723.22058076,SRR12794723.26061827,SRR12794723.28939108,SRR12794723.38369959,SRR12794723.38659737,SRR12794723.38659738,SRR12794723.42548059,SRR12794723.43716088,SRR12794723.43933315,SRR12794723.47604127,SRR12794723.47605853,SRR12794723.19456736,SRR12794723.19457051,SRR12794723.29532596,	SSH2	2	201,147
chr17:29676820|29695523	chr17	29676820	29695523	2	1_1_2	900	0.004	n/a	/n/a	-	SRR12794723.11655274,SRR12794723.49452020,	SSH2	4	66,69,122,65
chr17:29676820|29677741	chr17	29676820	29677741	3	2_2_0	976	0.006	n/a	/n/a	-	SRR12794723.29445266,SRR12794723.43699873,SRR12794723.43699995,	SSH2	2	66,69
chr17:29676820|29703062	chr17	29676820	29703062	5	2_1_4	864	0.011	n/a	/n/a	-	SRR12794723.6299938,SRR12794723.29660857,SRR12794723.8482141,SRR12794723.19671352,SRR12794723.32821316,	SSH2	5	66,69,122,65,104
chr17:29684563|29695523	chr17	29684563	29695523	4	3_1_3	889	0.009	n/a	/n/a	-	SRR12794723.6571500,SRR12794723.24881589,SRR12794723.42386546,SRR12794723.28851278,	SSH2	2	122,65
chr17:29684563|29703062	chr17	29684563	29703062	28	19_19_5	876	0.06	n/a	/n/a	-	SRR12794723.2058714,SRR12794723.2389210,SRR12794723.2389328,SRR12794723.5598875,SRR12794723.6526054,SRR12794723.7953480,SRR12794723.8827274,SRR12794723.11582389,SRR12794723.18846452,SRR12794723.18846660,SRR12794723.19121943,SRR12794723.19122639,SRR12794723.19576912,SRR12794723.21420845,SRR12794723.22411770,SRR12794723.23200794,SRR12794723.23333191,SRR12794723.27776359,SRR12794723.28275823,SRR12794723.29351315,SRR12794723.30090071,SRR12794723.34058015,SRR12794723.40208376,SRR12794723.41779243,SRR12794723.43841120,SRR12794723.48180258,SRR12794723.49127671,SRR12794723.40123427,	SSH2	3	122,65,104
chr17:30481143|30510909	chr17	30481143	30510909	2	2_0_2	81	0.047	n/a	/n/a	+	SRR12794723.6604977,SRR12794723.38164870,	GOSR1	6	115,88,108,92,75,30
chr17:30481143|30484770	chr17	30481143	30484770	4	4_3_1	96	0.077	n/a	/n/a	+	SRR12794723.2988942,SRR12794723.26109128,SRR12794723.31215820,SRR12794723.33214772,	GOSR1	3	115,88,108
chr17:30481143|30490217	chr17	30481143	30490217	2	2_1_1	81	0.047	n/a	/n/a	+	SRR12794723.11154753,SRR12794723.32776233,	GOSR1	4	115,88,108,92
chr17:30481143|30492753	chr17	30481143	30492753	7	2_0_5	75	0.157	n/a	/n/a	+	SRR12794723.4211679,SRR12794723.39366172,SRR12794723.39366411,SRR12794723.39367908,SRR12794723.17988513,SRR12794723.46525205,SRR12794723.46525218,	GOSR1	5	115,88,108,92,75
chr17:30484214|30492753	chr17	30484214	30492753	6	2_2_5	94	0.113	n/a	/n/a	+	SRR12794723.8645807,SRR12794723.8646326,SRR12794723.12409914,SRR12794723.20945265,SRR12794723.34167681,SRR12794723.16157612,	GOSR1	4	88,108,92,75
chr17:30734897|30769965	chr17	30734897	30769965	6	0_3_5	53	0.185	n/a	/n/a	+	SRR12794723.591645,SRR12794723.19984885,SRR12794723.34249526,SRR12794723.34249576,SRR12794723.36251393,SRR12794723.42682902,	SUZ12P1	7	47,65,69,49,86,231,94
chr17:30734897|30759539	chr17	30734897	30759539	8	1_0_6	20	0.444	n/a	/n/a	+	SRR12794723.37398675,SRR12794723.5316308,SRR12794723.20404376,SRR12794723.23714090,SRR12794723.25524535,SRR12794723.25525088,SRR12794723.33796696,SRR12794723.33796730,	SUZ12P1	3	47,65,49
chr17:30785919|30792572	chr17	30785919	30792572	5	4_4_0	493	0.02	n/a	/n/a	-	SRR12794723.3330051,SRR12794723.7165225,SRR12794723.10858734,SRR12794723.41756591,SRR12794723.48915391,	CRLF3	2	113,133
chr17:30796160|30804108	chr17	30796160	30804108	2	1_1_1	305	0.013	n/a	/n/a	-	SRR12794723.8199011,SRR12794723.27638246,	CRLF3	3	178,88,208
chr17:30797311|30804108	chr17	30797311	30804108	2	2_2_0	278	0.014	n/a	/n/a	-	SRR12794723.7483899,SRR12794723.26764666,	CRLF3	2	88,208
chr17:30803901|30804108	chr17	30803901	30804108	3	1_2_0	345	0.017	n/a	/n/a	-	SRR12794723.48395054,SRR12794723.48395578,SRR12794723.48724818,	CRLF3	1	208
chr17:30858161|30865800	chr17	30858161	30865800	2	2_2_0	10	0.286	n/a	/n/a	+	SRR12794723.9217595,SRR12794723.27257310,	ATAD5	3	163,180,97
chr17:31155983|31169997	chr17	31155983	31169997	6	4_5_1	27	0.308	n/a	/n/a	+	SRR12794723.4924945,SRR12794723.13693776,SRR12794723.22528192,SRR12794723.40173780,SRR12794723.42763847,SRR12794723.42764761,	NF1	4	144,84,191,107
chr17:31982999|31988497	chr17	31982999	31988497	6	2_6_0	50	0.194	n/a	/n/a	+	SRR12794723.18423124,SRR12794723.27087333,SRR12794723.23742042,SRR12794723.24032633,SRR12794723.32379493,SRR12794723.39745215,	SUZ12	2	106,178
chr17:31988320|31988497	chr17	31988320	31988497	4	3_3_0	90	0.082	n/a	/n/a	+	SRR12794723.32603838,SRR12794723.32604063,SRR12794723.33485662,SRR12794723.45735603,	SUZ12	1	178
chr17:32171043|32176213	chr17	32171043	32176213	31	0_7_18	23	0.729	n/a	/n/a	+	SRR12794723.77550,SRR12794723.7775578,SRR12794723.17969602,SRR12794723.32874967,SRR12794723.40368444,SRR12794723.46475078,SRR12794723.48336531,SRR12794723.270522,SRR12794723.270567,SRR12794723.2490738,SRR12794723.2739857,SRR12794723.7327262,SRR12794723.7574254,SRR12794723.7574309,SRR12794723.10309170,SRR12794723.11159386,SRR12794723.11706579,SRR12794723.13916387,SRR12794723.14539723,SRR12794723.14852526,SRR12794723.16306148,SRR12794723.18903254,SRR12794723.28344280,SRR12794723.30237749,SRR12794723.31474318,SRR12794723.33695654,SRR12794723.33697557,SRR12794723.36748089,SRR12794723.37446412,SRR12794723.37446752,SRR12794723.47344058,	RHOT1	5	59,82,44,54,53
chr17:32173831|32175362	chr17	32173831	32175362	3	2_2_0	8	0.429	n/a	/n/a	+	SRR12794723.35780788,SRR12794723.42165015,SRR12794723.42168005,	RHOT1	2	82,44
chr17:32173831|32199031	chr17	32173831	32199031	2	1_0_2	90	0.043	n/a	/n/a	+	SRR12794723.41445144,SRR12794723.27668545,	RHOT1	10	82,44,54,53,109,102,99,109,121,85
chr17:32362914|32368014	chr17	32362914	32368014	3	2_2_0	328	0.018	n/a	/n/a	+	SRR12794723.11515894,SRR12794723.24946248,SRR12794723.24946740,	ZNF207	3	71,158,243
chr17:35478075|35480195	chr17	35478075	35480195	13	7_8_0	84	0.236	n/a	/n/a	-	SRR12794723.6389569,SRR12794723.6395817,SRR12794723.18589171,SRR12794723.20379810,SRR12794723.21331537,SRR12794723.28508301,SRR12794723.28508739,SRR12794723.41751245,SRR12794723.47273958,SRR12794723.6944332,SRR12794723.35510284,SRR12794723.35510330,SRR12794723.39470952,	SLFN12L	2	111,1079
chr17:35820024|35822833	chr17	35820024	35822833	5	2_3_1	212	0.045	n/a	/n/a	+	SRR12794723.993970,SRR12794723.994130,SRR12794723.994164,SRR12794723.11910706,SRR12794723.38663247,	TAF15	4	52,76,106,194
chr17:36952886|36953907	chr17	36952886	36953907	10	7_7_1	193	0.094	n/a	/n/a	+	SRR12794723.3002573,SRR12794723.4441239,SRR12794723.14124967,SRR12794723.31137467,SRR12794723.31137647,SRR12794723.40251589,SRR12794723.47639743,SRR12794723.47639878,SRR12794723.47842797,SRR12794723.33505605,	AATF	2	411,138
chr17:36986617|36990857	chr17	36986617	36990857	4	2_3_2	150	0.051	n/a	/n/a	+	SRR12794723.11695749,SRR12794723.16769286,SRR12794723.25023864,SRR12794723.48809885,	AATF	4	115,202,165,84
chr17:37437738|37444768	chr17	37437738	37444768	2	1_0_2	27	0.129	n/a	/n/a	+	SRR12794723.25905343,SRR12794723.39748694,	TADA2A	4	92,158,89,73
chr17:37440505|37462121	chr17	37440505	37462121	7	5_2_3	25	0.359	n/a	/n/a	+	SRR12794723.850581,SRR12794723.4125512,SRR12794723.20991880,SRR12794723.28029123,SRR12794723.28029159,SRR12794723.36222585,SRR12794723.28029716,	TADA2A	5	158,89,73,64,44
chr17:37440505|37465541	chr17	37440505	37465541	4	2_2_0	36	0.182	n/a	/n/a	+	SRR12794723.10952006,SRR12794723.26350417,SRR12794723.26350443,SRR12794723.40792788,	TADA2A	6	158,89,73,64,44,111
chr17:37440505|37467525	chr17	37440505	37467525	4	2_0_2	26	0.235	n/a	/n/a	+	SRR12794723.31429509,SRR12794723.34298664,SRR12794723.47945162,SRR12794723.47945432,	TADA2A	7	158,89,73,64,44,111,72
chr17:37553115|37554059	chr17	37553115	37554059	2	2_2_0	159	0.025	n/a	/n/a	-	SRR12794723.22518374,SRR12794723.48078824,	SYNRG	1	945
chr17:37576341|37585430	chr17	37576341	37585430	6	1_5_4	141	0.078	n/a	/n/a	-	SRR12794723.7250216,SRR12794723.16671210,SRR12794723.16671313,SRR12794723.26786578,SRR12794723.41974527,SRR12794723.43695830,	SYNRG	3	78,112,106
chr17:37584648|37585430	chr17	37584648	37585430	3	2_3_1	138	0.042	n/a	/n/a	-	SRR12794723.24482811,SRR12794723.32903855,SRR12794723.34851216,	SYNRG	2	112,106
chr17:37584648|37600403	chr17	37584648	37600403	2	1_0_2	100	0.038	n/a	/n/a	-	SRR12794723.36881242,SRR12794723.13030130,	SYNRG	5	112,106,131,122,41
chr17:39264175|39265453	chr17	39264175	39265453	4	4_2_2	91	0.081	n/a	/n/a	-	SRR12794723.33446697,SRR12794723.34792004,SRR12794723.46771317,SRR12794723.49313128,	FBXL20	2	213,57
chr17:39423327|39424738	chr17	39423327	39424738	3	2_2_0	79	0.071	n/a	/n/a	-	SRR12794723.15610751,SRR12794723.39710302,SRR12794723.42552917,	MED1	3	119,125,112
chr17:39684597|39686019	chr17	39684597	39686019	5	4_4_0	28	0.263	n/a	/n/a	-	SRR12794723.16579826,SRR12794723.32046609,SRR12794723.32577543,SRR12794723.40852005,SRR12794723.40853094,	PGAP3	2	153,98
chr17:39709813|39715939	chr17	39709813	39715939	12	5_6_5	15	0.615	n/a	/n/a	+	SRR12794723.2435613,SRR12794723.2435808,SRR12794723.9342027,SRR12794723.13815474,SRR12794723.28345947,SRR12794723.28346521,SRR12794723.35381012,SRR12794723.35660384,SRR12794723.8362151,SRR12794723.28391909,SRR12794723.38007409,SRR12794723.38726660,	ERBB2	8	69,116,142,120,127,74,91,200
chr17:40260535|40262641	chr17	40260535	40262641	2	1_1_1	67	0.056	n/a	/n/a	+	SRR12794723.29769153,SRR12794723.40720983,	WIPF2	2	133,117
chr17:40330857|40331396	chr17	40330857	40331396	4	3_3_0	221	0.035	n/a	/n/a	+	SRR12794723.12723266,SRR12794723.28050006,SRR12794723.30973972,SRR12794723.44633160,	RARA	1	540
chr17:42022399|42022640	chr17	42022399	42022640	4	3_3_0	86	0.085	n/a	/n/a	+	SRR12794723.42857768,SRR12794723.47769160,SRR12794723.47769193,SRR12794723.48282165,	NKIRAS2	1	242
chr17:42346569|42348517	chr17	42346569	42348517	2	2_2_0	668	0.006	n/a	/n/a	-	SRR12794723.10746551,SRR12794723.38334029,	STAT3	2	145,129
chr17:42498924|42501304	chr17	42498924	42501304	11	5_6_3	83	0.21	n/a	/n/a	+	SRR12794723.10145419,SRR12794723.10145697,SRR12794723.17662864,SRR12794723.18276498,SRR12794723.20755572,SRR12794723.33931532,SRR12794723.34323313,SRR12794723.47413015,SRR12794723.47967247,SRR12794723.7343342,SRR12794723.42710783,	ATP6V0A1	3	119,217,108
chr17:42500707|42501304	chr17	42500707	42501304	20	14_10_4	83	0.325	n/a	/n/a	+	SRR12794723.818156,SRR12794723.1416824,SRR12794723.4406247,SRR12794723.8470450,SRR12794723.11662067,SRR12794723.17412678,SRR12794723.18117435,SRR12794723.19685840,SRR12794723.38230091,SRR12794723.41054865,SRR12794723.47590889,SRR12794723.49560462,SRR12794723.818064,SRR12794723.12685914,SRR12794723.15920283,SRR12794723.29346448,SRR12794723.35931943,SRR12794723.36025173,SRR12794723.36025513,SRR12794723.38718641,	ATP6V0A1	2	217,108
chr17:42727635|42730918	chr17	42727635	42730918	7	5_4_2	109	0.114	n/a	/n/a	-	SRR12794723.3380674,SRR12794723.9446184,SRR12794723.14056543,SRR12794723.33872960,SRR12794723.33873020,SRR12794723.34192134,SRR12794723.35460179,	EZH1	3	129,128,91
chr17:42834515|42839012	chr17	42834515	42839012	3	0_2_1	198	0.029	n/a	/n/a	+	SRR12794723.27621314,SRR12794723.11539774,SRR12794723.44931575,	PSME3	6	63,105,49,113,69,68
chr17:42838731|42839380	chr17	42838731	42839380	5	1_4_4	169	0.056	n/a	/n/a	+	SRR12794723.6771943,SRR12794723.34202084,SRR12794723.45573491,SRR12794723.48851964,SRR12794723.24112863,	PSME3	4	69,68,55,87
chr17:43067608|43074521	chr17	43067608	43074521	2	0_1_2	12	0.25	n/a	/n/a	-	SRR12794723.16323973,SRR12794723.2858909,	BRCA1	3	88,311,191
chr17:43099775|43104956	chr17	43099775	43104956	2	1_2_1	16	0.2	n/a	/n/a	-	SRR12794723.14429558,SRR12794723.37802513,	BRCA1	3	106,140,89
chr17:43498862|43500103	chr17	43498862	43500103	3	2_2_0	192	0.03	n/a	/n/a	+	SRR12794723.6453157,SRR12794723.10400118,SRR12794723.10402613,	DHX8	2	98,148
chr17:44110729|44117704	chr17	44110729	44117704	3	2_2_0	146	0.039	n/a	/n/a	-	SRR12794723.2151991,SRR12794723.2152014,SRR12794723.18441645,	HDAC5	2	75,211
chr17:44435065|44464544	chr17	44435065	44464544	3	1_2_3	119	0.048	n/a	/n/a	-	SRR12794723.11383738,SRR12794723.28034767,SRR12794723.37525457,	GPATCH8	3	87,68,73
chr17:44729905|44734163	chr17	44729905	44734163	3	2_1_0	8	0.429	n/a	/n/a	+	SRR12794723.32678086,SRR12794723.44941740,SRR12794723.5813521,	DBF4B	3	192,51,74
chr17:45237281|45239065	chr17	45237281	45239065	6	3_3_2	992	0.012	n/a	/n/a	+	SRR12794723.8597735,SRR12794723.9202246,SRR12794723.15362861,SRR12794723.23487640,SRR12794723.23487654,SRR12794723.31105771,	FMNL1	4	77,94,75,111
chr17:45475100|45475726	chr17	45475100	45475726	10	9_10_0	82	0.196	n/a	/n/a	-	SRR12794723.10871370,SRR12794723.26112244,SRR12794723.28929110,SRR12794723.29702863,SRR12794723.31017673,SRR12794723.32149907,SRR12794723.37225089,SRR12794723.43549473,SRR12794723.49434641,SRR12794723.45568969,	PLEKHM1	1	627
chr17:46170855|46172232	chr17	46170855	46172232	22	14_14_0	282	0.135	n/a	/n/a	-	SRR12794723.1475964,SRR12794723.2456989,SRR12794723.5540576,SRR12794723.7369607,SRR12794723.7656513,SRR12794723.8959584,SRR12794723.14510340,SRR12794723.15131055,SRR12794723.16715041,SRR12794723.18830337,SRR12794723.18831391,SRR12794723.23547723,SRR12794723.26880934,SRR12794723.26881031,SRR12794723.32876957,SRR12794723.32879161,SRR12794723.34481167,SRR12794723.35743324,SRR12794723.36108623,SRR12794723.37726051,SRR12794723.44401076,SRR12794723.48150370,	KANSL1	1	1378
chr17:47137152|47158303	chr17	47137152	47158303	2	2_1_0	35	0.103	n/a	/n/a	-	SRR12794723.11830660,SRR12794723.12272650,	CDC27	10	209,153,173,208,100,131,115,212,155,98
chr17:47143883|47172064	chr17	47143883	47172064	2	1_2_0	37	0.098	n/a	/n/a	-	SRR12794723.17846416,SRR12794723.19665412,	CDC27	8	100,131,115,212,155,98,126,148
chr17:47326226|47345098	chr17	47326226	47345098	2	2_1_1	17	0.19	n/a	/n/a	+	SRR12794723.7028161,SRR12794723.43364036,	EFCAB13	6	162,115,161,112,131,83
chr17:47328269|47345098	chr17	47328269	47345098	6	5_2_3	30	0.286	n/a	/n/a	+	SRR12794723.1736094,SRR12794723.3134149,SRR12794723.3383491,SRR12794723.24764229,SRR12794723.31752218,SRR12794723.37859295,	EFCAB13	5	115,161,112,131,83
chr17:47370437|47377903	chr17	47370437	47377903	3	2_2_1	22	0.214	n/a	/n/a	+	SRR12794723.8982076,SRR12794723.37914461,SRR12794723.20802981,	EFCAB13	3	72,495,138
chr17:47370437|47379253	chr17	47370437	47379253	16	9_0_11	15	0.681	n/a	/n/a	+	SRR12794723.3269533,SRR12794723.15389693,SRR12794723.18006227,SRR12794723.27257350,SRR12794723.27258084,SRR12794723.29297210,SRR12794723.29297382,SRR12794723.29971618,SRR12794723.32250642,SRR12794723.32250806,SRR12794723.37516356,SRR12794723.45686214,SRR12794723.48710834,SRR12794723.13912507,SRR12794723.17388046,SRR12794723.38491340,	EFCAB13	4	72,495,138,72
chr17:47402132|47414919	chr17	47402132	47414919	31	10_15_22	10	0.861	n/a	/n/a	+	SRR12794723.3425418,SRR12794723.3535803,SRR12794723.3537173,SRR12794723.8107822,SRR12794723.10382869,SRR12794723.11532377,SRR12794723.13110183,SRR12794723.17729225,SRR12794723.18234279,SRR12794723.19550625,SRR12794723.23847444,SRR12794723.25573236,SRR12794723.26454521,SRR12794723.26717616,SRR12794723.26951242,SRR12794723.26951270,SRR12794723.33162275,SRR12794723.34199078,SRR12794723.34199173,SRR12794723.35323118,SRR12794723.35554557,SRR12794723.37567244,SRR12794723.39730542,SRR12794723.44017823,SRR12794723.44018143,SRR12794723.44367878,SRR12794723.8728055,SRR12794723.14204395,SRR12794723.24030697,SRR12794723.28530068,SRR12794723.40521687,	EFCAB13	6	72,144,72,45,144,72
chr17:47618350|47619164	chr17	47618350	47619164	16	12_12_2	250	0.113	n/a	/n/a	+	SRR12794723.144030,SRR12794723.2867473,SRR12794723.9886372,SRR12794723.11739905,SRR12794723.14886770,SRR12794723.18150630,SRR12794723.25335866,SRR12794723.29740893,SRR12794723.29740907,SRR12794723.30045499,SRR12794723.37242168,SRR12794723.41528806,SRR12794723.43042773,SRR12794723.49379179,SRR12794723.14742718,SRR12794723.37899409,	NPEPPS	2	108,156
chr17:48112031|48113401	chr17	48112031	48113401	11	4_4_6	88	0.2	n/a	/n/a	+	SRR12794723.8500867,SRR12794723.8501100,SRR12794723.8501909,SRR12794723.18685823,SRR12794723.21252736,SRR12794723.25175266,SRR12794723.26859372,SRR12794723.33861917,SRR12794723.46514813,SRR12794723.39320357,SRR12794723.44908670,	SNX11	3	81,87,101
chr17:48162469|48189500	chr17	48162469	48189500	5	3_1_2	74	0.119	n/a	/n/a	-	SRR12794723.13003786,SRR12794723.16764854,SRR12794723.21377429,SRR12794723.21377618,SRR12794723.21377619,	SKAP1	7	98,51,195,64,125,84,78
chr17:48848064|48849377	chr17	48848064	48849377	3	0_1_2	358	0.016	n/a	/n/a	+	SRR12794723.9028154,SRR12794723.12799799,SRR12794723.12799854,	CALCOCO2	3	103,134,126
chr17:48848064|48860449	chr17	48848064	48860449	3	2_3_1	410	0.014	n/a	/n/a	+	SRR12794723.23012790,SRR12794723.26618056,SRR12794723.40683350,	CALCOCO2	9	103,134,126,89,70,123,87,96,136
chr17:49298106|49312845	chr17	49298106	49312845	2	2_2_0	159	0.025	n/a	/n/a	-	SRR12794723.15367602,SRR12794723.45380390,	ZNF652	4	819,145,116,148
chr17:49311312|49312042	chr17	49311312	49312042	32	19_17_4	78	0.451	n/a	/n/a	-	SRR12794723.216299,SRR12794723.3490723,SRR12794723.4505093,SRR12794723.11236194,SRR12794723.13005351,SRR12794723.13758527,SRR12794723.16842746,SRR12794723.16843615,SRR12794723.23610897,SRR12794723.25429211,SRR12794723.27171441,SRR12794723.28375633,SRR12794723.28376606,SRR12794723.29865660,SRR12794723.32662799,SRR12794723.33379703,SRR12794723.34388479,SRR12794723.34389187,SRR12794723.37555265,SRR12794723.38537547,SRR12794723.38537738,SRR12794723.39767506,SRR12794723.41222987,SRR12794723.42360134,SRR12794723.43085812,SRR12794723.10682179,SRR12794723.11151978,SRR12794723.22558395,SRR12794723.22558424,SRR12794723.27899524,SRR12794723.27899534,SRR12794723.44459735,	ZNF652	2	145,116
chr17:49311312|49312845	chr17	49311312	49312845	10	7_8_0	109	0.155	n/a	/n/a	-	SRR12794723.4218189,SRR12794723.12188035,SRR12794723.16969301,SRR12794723.36215959,SRR12794723.37527689,SRR12794723.46438611,SRR12794723.47973780,SRR12794723.47973905,SRR12794723.48671021,SRR12794723.46585316,	ZNF652	3	145,116,148
chr17:50139263|50141373	chr17	50139263	50141373	2	1_2_1	567	0.007	n/a	/n/a	-	SRR12794723.13996,SRR12794723.31656339,	PPP1R9B	4	54,153,136,105
chr17:50736960|50741731	chr17	50736960	50741731	12	3_3_6	265	0.083	n/a	/n/a	+	SRR12794723.13806683,SRR12794723.13807091,SRR12794723.28513891,SRR12794723.30335879,SRR12794723.30352005,SRR12794723.30352023,SRR12794723.37729722,SRR12794723.42457731,SRR12794723.45270669,SRR12794723.45270670,SRR12794723.45270700,SRR12794723.45270710,	LUC7L3	4	67,40,145,75
chr17:50741102|50741731	chr17	50741102	50741731	4	4_1_3	267	0.029	n/a	/n/a	+	SRR12794723.5838141,SRR12794723.39991906,SRR12794723.45886856,SRR12794723.48902585,	LUC7L3	2	145,75
chr17:50979746|50987237	chr17	50979746	50987237	2	2_2_0	273	0.014	n/a	/n/a	-	SRR12794723.39346279,SRR12794723.45431516,	SPAG9	5	172,149,68,81,126
chr17:50990450|50993935	chr17	50990450	50993935	10	7_6_1	257	0.072	n/a	/n/a	-	SRR12794723.314369,SRR12794723.2906977,SRR12794723.16340979,SRR12794723.23029266,SRR12794723.36404572,SRR12794723.36404879,SRR12794723.45635618,SRR12794723.45635714,SRR12794723.20571872,SRR12794723.20572621,	SPAG9	2	219,172
chr17:51020159|51031722	chr17	51020159	51031722	3	1_2_3	242	0.024	n/a	/n/a	-	SRR12794723.5140947,SRR12794723.25760826,SRR12794723.35551510,	SPAG9	3	100,208,42
chr17:51201592|51203228	chr17	51201592	51203228	4	4_1_3	106	0.07	n/a	/n/a	-	SRR12794723.2918215,SRR12794723.11021193,SRR12794723.28858058,SRR12794723.47901148,	MBTD1	4	105,56,235,89
chr17:51217334|51225209	chr17	51217334	51225209	4	1_3_2	92	0.08	n/a	/n/a	-	SRR12794723.7371145,SRR12794723.12207209,SRR12794723.34967494,SRR12794723.44571404,	MBTD1	4	83,115,134,202
chr17:51263274|51273450	chr17	51263274	51273450	2	2_2_0	54	0.069	n/a	/n/a	+	SRR12794723.24788399,SRR12794723.24788425,	UTP18	4	113,99,68,89
chr17:51263274|51268904	chr17	51263274	51268904	5	3_2_1	49	0.169	n/a	/n/a	+	SRR12794723.12683743,SRR12794723.30220835,SRR12794723.2452420,SRR12794723.39266103,SRR12794723.46478711,	UTP18	3	113,99,68
chr17:55072900|55081183	chr17	55072900	55081183	4	2_1_0	8	0.5	n/a	/n/a	+	SRR12794723.38690491,SRR12794723.38691284,SRR12794723.38691295,SRR12794723.19466638,	STXBP4	4	177,117,50,134
