circRNA_ID	chr	circRNA_start	circRNA_end	X.junction_reads	SM_MS_SMS	X.non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID	gene_name	exon_count	exon_sizes
chr6:18249651|18258405	chr6	18249651	18258405	4	2_2_0	467	0.017	n/a	/n/a	-	SRR12794698.855387,SRR12794698.10846206,SRR12794698.15475518,SRR12794698.855679,	DEK	5	189,121,95,110,102
chr6:18256361|18258405	chr6	18256361	18258405	3	1_1_1	438	0.014	n/a	/n/a	-	SRR12794698.18812385,SRR12794698.8856503,SRR12794698.17130841,	DEK	3	95,110,102
chr6:20144220|20152769	chr6	20144220	20152769	2	1_2_1	91	0.042	n/a	/n/a	-	SRR12794698.8572166,SRR12794698.26666514,	MBOAT1	3	96,78,146
chr6:20546346|20548705	chr6	20546346	20548705	4	2_2_0	131	0.058	n/a	/n/a	+	SRR12794698.7062485,SRR12794698.7368414,SRR12794698.10908921,SRR12794698.15303901,	CDKAL1	2	178,113
chr6:20781145|20846178	chr6	20781145	20846178	5	2_2_0	114	0.081	n/a	/n/a	+	SRR12794698.6632064,SRR12794698.6632430,SRR12794698.11848919,SRR12794698.11849049,SRR12794698.11849102,	CDKAL1	2	121,104
chr6:20781145|20955585	chr6	20781145	20955585	3	2_2_0	89	0.063	n/a	/n/a	+	SRR12794698.10046545,SRR12794698.10048637,SRR12794698.16446653,	CDKAL1	3	121,104,167
chr6:21198021|21201274	chr6	21198021	21201274	4	1_2_0	29	0.216	n/a	/n/a	+	SRR12794698.1680013,SRR12794698.1680239,SRR12794698.1680304,SRR12794698.44094357,	CDKAL1	2	84,165
chr6:24416397|24418578	chr6	24416397	24418578	9	6_6_4	37	0.327	n/a	/n/a	+	SRR12794698.461576,SRR12794698.3047352,SRR12794698.9077764,SRR12794698.42463762,SRR12794698.42463892,SRR12794698.43153938,SRR12794698.44843428,SRR12794698.39451770,SRR12794698.40776066,	MRS2	3	117,153,118
chr6:24687405|24687693	chr6	24687405	24687693	2	2_1_0	4	0.5	n/a	/n/a	+	SRR12794698.46812738,SRR12794698.5988431,	ACOT13	1	289
chr6:24809717|24830670	chr6	24809717	24830670	2	1_2_1	993	0.004	n/a	/n/a	-	SRR12794698.31180615,SRR12794698.31767614,	RIPOR2	5	91,84,203,159,162
chr6:24830509|24832391	chr6	24830509	24832391	3	2_1_0	991	0.006	n/a	/n/a	-	SRR12794698.17632839,SRR12794698.27006405,SRR12794698.27007594,	RIPOR2	2	162,136
chr6:24830509|24835871	chr6	24830509	24835871	2	2_2_0	1234	0.003	n/a	/n/a	-	SRR12794698.36697393,SRR12794698.41478909,	RIPOR2	3	162,136,169
chr6:24832256|24835871	chr6	24832256	24835871	4	3_3_0	1280	0.006	n/a	/n/a	-	SRR12794698.3822711,SRR12794698.17986126,SRR12794698.24740723,SRR12794698.36905000,	RIPOR2	2	136,169
chr6:24848025|24852618	chr6	24848025	24852618	2	1_1_1	2080	0.002	n/a	/n/a	-	SRR12794698.3691237,SRR12794698.2318492,	RIPOR2	4	130,149,126,44
chr6:24860973|24869147	chr6	24860973	24869147	4	1_1_2	2006	0.004	n/a	/n/a	-	SRR12794698.23799115,SRR12794698.37348680,SRR12794698.44264221,SRR12794698.45542276,	RIPOR2	3	64,150,54
chr6:24869094|24872959	chr6	24869094	24872959	2	0_2_2	2146	0.002	n/a	/n/a	-	SRR12794698.41314932,SRR12794698.43955993,	RIPOR2	3	54,24,79
chr6:28248067|28249834	chr6	28248067	28249834	4	2_4_2	26	0.235	n/a	/n/a	-	SRR12794698.10151540,SRR12794698.23942943,SRR12794698.29105278,SRR12794698.33196468,	ZKSCAN4	2	83,148
chr6:28271854|28272787	chr6	28271854	28272787	2	2_2_0	56	0.067	n/a	/n/a	+	SRR12794698.39102684,SRR12794698.48354007,	ZSCAN26	2	486,118
chr6:30021667|30035983	chr6	30021667	30035983	4	1_1_3	21	0.276	n/a	/n/a	-	SRR12794698.31208142,SRR12794698.40088958,SRR12794698.31849675,SRR12794698.43158686,	ZNRD1ASP	3	95,203,68
chr6:30580406|30582507	chr6	30580406	30582507	2	2_2_0	112	0.034	n/a	/n/a	+	SRR12794698.9164946,SRR12794698.19843414,	ABCF1	2	114,114
chr6:30605923|30607891	chr6	30605923	30607891	3	2_0_2	120	0.048	n/a	/n/a	-	SRR12794698.5499851,SRR12794698.9031489,SRR12794698.11760606,	PPP1R10	5	113,106,174,78,52
chr6:30650994|30651466	chr6	30650994	30651466	15	9_12_4	34	0.469	n/a	/n/a	+	SRR12794698.11739739,SRR12794698.12101449,SRR12794698.12408979,SRR12794698.13023396,SRR12794698.18020434,SRR12794698.28988957,SRR12794698.33011000,SRR12794698.42548302,SRR12794698.44774658,SRR12794698.48686607,SRR12794698.11049926,SRR12794698.28220669,SRR12794698.36407944,SRR12794698.39665006,SRR12794698.42165024,	C6orf136	2	89,201
chr6:30670410|30671274	chr6	30670410	30671274	6	2_5_4	127	0.086	n/a	/n/a	-	SRR12794698.1382944,SRR12794698.10975104,SRR12794698.18900529,SRR12794698.31144940,SRR12794698.46714155,SRR12794698.38674675,	DHX16	3	57,163,239
chr6:32120771|32126252	chr6	32120771	32126252	2	2_2_0	165	0.024	n/a	/n/a	-	SRR12794698.31062705,SRR12794698.40280659,	ATF6B	4	132,136,86,136
chr6:34606555|34646798	chr6	34606555	34646798	6	6_6_0	100	0.107	n/a	/n/a	-	SRR12794698.4905645,SRR12794698.10972255,SRR12794698.20751235,SRR12794698.20773804,SRR12794698.26400702,SRR12794698.48085981,	ILRUN	2	350,198
chr6:34606555|34606904	chr6	34606555	34606904	4	3_4_0	85	0.086	n/a	/n/a	-	SRR12794698.16968527,SRR12794698.40134741,SRR12794698.41868225,SRR12794698.727870,	ILRUN	1	350
chr6:34646601|34654779	chr6	34646601	34654779	6	5_5_0	89	0.119	n/a	/n/a	-	SRR12794698.491998,SRR12794698.3766723,SRR12794698.24395813,SRR12794698.31031166,SRR12794698.31031200,SRR12794698.42046120,	ILRUN	2	198,155
chr6:35312302|35312772	chr6	35312302	35312772	24	16_17_0	335	0.125	n/a	/n/a	+	SRR12794698.1616654,SRR12794698.3200438,SRR12794698.3628547,SRR12794698.7842141,SRR12794698.8000225,SRR12794698.8000235,SRR12794698.13186200,SRR12794698.13186330,SRR12794698.14388930,SRR12794698.21243565,SRR12794698.23271176,SRR12794698.23723692,SRR12794698.28863296,SRR12794698.29240447,SRR12794698.29540717,SRR12794698.30552116,SRR12794698.32193206,SRR12794698.32414499,SRR12794698.35426773,SRR12794698.38331095,SRR12794698.45633084,SRR12794698.45633183,SRR12794698.48493651,SRR12794698.22805566,	DEF6	2	237,147
chr6:35619096|35642843	chr6	35619096	35642843	6	4_4_0	189	0.06	n/a	/n/a	-	SRR12794698.18424,SRR12794698.18492,SRR12794698.3896969,SRR12794698.13431080,SRR12794698.20301489,SRR12794698.20303454,	FKBP5	4	115,143,145,124
chr6:35637014|35642843	chr6	35637014	35642843	5	4_4_0	246	0.039	n/a	/n/a	-	SRR12794698.13532078,SRR12794698.14786293,SRR12794698.14787282,SRR12794698.19758946,SRR12794698.27957012,	FKBP5	2	145,124
chr6:35857261|35872728	chr6	35857261	35872728	4	3_3_0	151	0.05	n/a	/n/a	-	SRR12794698.20116034,SRR12794698.44037488,SRR12794698.47992158,SRR12794698.47992173,	SRPK1	6	108,101,420,214,26,166
chr6:35857261|35870959	chr6	35857261	35870959	2	1_0_2	187	0.021	n/a	/n/a	-	SRR12794698.21193586,SRR12794698.26656229,	SRPK1	5	108,101,420,214,26
chr6:35874233|35891013	chr6	35874233	35891013	3	2_2_0	164	0.035	n/a	/n/a	-	SRR12794698.12806658,SRR12794698.37916523,SRR12794698.37916331,	SRPK1	5	107,88,88,109,119
chr6:35975375|36000108	chr6	35975375	36000108	2	2_2_0	7	0.364	n/a	/n/a	-	SRR12794698.5906552,SRR12794698.38708840,	SLC26A8	5	114,148,83,182,117
chr6:35982121|35992674	chr6	35982121	35992674	3	0_2_2	10	0.375	n/a	/n/a	-	SRR12794698.7139020,SRR12794698.33999886,SRR12794698.33999924,	SLC26A8	3	83,150,165
chr6:35991659|36000108	chr6	35991659	36000108	4	3_3_0	11	0.421	n/a	/n/a	-	SRR12794698.8369939,SRR12794698.20134790,SRR12794698.20135920,SRR12794698.38484627,	SLC26A8	4	150,165,182,117
chr6:35997738|36000108	chr6	35997738	36000108	3	1_1_1	8	0.429	n/a	/n/a	-	SRR12794698.20401388,SRR12794698.20402297,SRR12794698.20402304,	SLC26A8	2	182,117
chr6:36052699|36059347	chr6	36052699	36059347	2	1_1_1	373	0.011	n/a	/n/a	+	SRR12794698.35760018,SRR12794698.10521515,	MAPK14	2	130,59
chr6:36506583|36540207	chr6	36506583	36540207	2	0_1_2	486	0.008	n/a	/n/a	-	SRR12794698.26848570,SRR12794698.26466995,	STK38	8	62,103,155,124,84,123,52,136
chr6:36515338|36521817	chr6	36515338	36521817	2	2_1_1	735	0.005	n/a	/n/a	-	SRR12794698.19956321,SRR12794698.46766445,	STK38	3	155,124,84
chr6:36515338|36540207	chr6	36515338	36540207	4	4_4_0	567	0.014	n/a	/n/a	-	SRR12794698.1004337,SRR12794698.12198538,SRR12794698.27336471,SRR12794698.38477427,	STK38	6	155,124,84,123,52,136
chr6:36524341|36540204	chr6	36524341	36540204	17	8_10_3	662	0.049	n/a	/n/a	-	SRR12794698.4468237,SRR12794698.4468386,SRR12794698.7510388,SRR12794698.11625150,SRR12794698.14512454,SRR12794698.14554586,SRR12794698.27466714,SRR12794698.30559626,SRR12794698.30559655,SRR12794698.30559768,SRR12794698.34442322,SRR12794698.36609353,SRR12794698.38886825,SRR12794698.46849428,SRR12794698.46849567,SRR12794698.33481052,SRR12794698.48650706,	STK38	3	123,52,133
chr6:36524341|36540207	chr6	36524341	36540207	10	7_6_1	662	0.029	n/a	/n/a	-	SRR12794698.557776,SRR12794698.9500204,SRR12794698.9825314,SRR12794698.11650583,SRR12794698.24889135,SRR12794698.31291838,SRR12794698.37884488,SRR12794698.41188400,SRR12794698.43144321,SRR12794698.44858899,	STK38	3	123,52,136
chr6:36902221|36902434	chr6	36902221	36902434	2	2_2_0	206	0.019	n/a	/n/a	+	SRR12794698.10353071,SRR12794698.11459314,	C6orf89	1	214
chr6:37650109|37652340	chr6	37650109	37652340	3	2_2_0	15	0.286	n/a	/n/a	-	SRR12794698.16974729,SRR12794698.17212840,SRR12794698.21283954,	MDGA1	2	297,330
chr6:41871564|41891875	chr6	41871564	41891875	8	3_2_3	12	0.571	n/a	/n/a	-	SRR12794698.4243775,SRR12794698.8629315,SRR12794698.8629722,SRR12794698.27887296,SRR12794698.28643534,SRR12794698.41466326,SRR12794698.41468334,SRR12794698.41504851,	USP49	2	74,82
chr6:42573734|42573993	chr6	42573734	42573993	2	2_2_0	806	0.005	n/a	/n/a	+	SRR12794698.7277694,SRR12794698.42439858,	UBR2	1	260
chr6:42573734|42594304	chr6	42573734	42594304	7	5_4_0	858	0.016	n/a	/n/a	+	SRR12794698.1285723,SRR12794698.12858368,SRR12794698.38179310,SRR12794698.48246035,SRR12794698.8870518,SRR12794698.9942223,SRR12794698.9942485,	UBR2	3	260,79,114
chr6:42592151|42594304	chr6	42592151	42594304	21	11_14_6	696	0.057	n/a	/n/a	+	SRR12794698.1784838,SRR12794698.2257900,SRR12794698.3229083,SRR12794698.12826722,SRR12794698.13081531,SRR12794698.20443997,SRR12794698.20881118,SRR12794698.20881269,SRR12794698.21559063,SRR12794698.21559410,SRR12794698.23681123,SRR12794698.23681235,SRR12794698.31533188,SRR12794698.31543336,SRR12794698.40371687,SRR12794698.40532459,SRR12794698.40742938,SRR12794698.45037960,SRR12794698.46722656,SRR12794698.48820574,SRR12794698.19523285,	UBR2	2	79,114
chr6:42603588|42612291	chr6	42603588	42612291	5	4_4_1	661	0.015	n/a	/n/a	+	SRR12794698.10861067,SRR12794698.11371378,SRR12794698.20193027,SRR12794698.21284504,SRR12794698.15713594,	UBR2	4	131,139,63,121
chr6:42603588|42606651	chr6	42603588	42606651	11	9_4_6	641	0.033	n/a	/n/a	+	SRR12794698.5061062,SRR12794698.6976968,SRR12794698.16674538,SRR12794698.20474753,SRR12794698.30749337,SRR12794698.35535194,SRR12794698.40958351,SRR12794698.40958993,SRR12794698.42262446,SRR12794698.46113018,SRR12794698.19791480,	UBR2	3	131,139,63
chr6:42612171|42617507	chr6	42612171	42617507	2	2_1_1	515	0.008	n/a	/n/a	+	SRR12794698.1784512,SRR12794698.23861355,	UBR2	4	121,108,89,99
chr6:42615071|42617507	chr6	42615071	42617507	3	1_2_1	540	0.011	n/a	/n/a	+	SRR12794698.7968787,SRR12794698.21915305,SRR12794698.41739139,	UBR2	3	108,89,99
chr6:42663258|42666245	chr6	42663258	42666245	10	9_3_7	441	0.043	n/a	/n/a	+	SRR12794698.3094924,SRR12794698.7958031,SRR12794698.8037697,SRR12794698.13345030,SRR12794698.19216211,SRR12794698.29407016,SRR12794698.35058125,SRR12794698.36293357,SRR12794698.39311200,SRR12794698.34677420,	UBR2	3	162,104,79
chr6:42676056|42679832	chr6	42676056	42679832	4	4_2_2	440	0.018	n/a	/n/a	+	SRR12794698.13214152,SRR12794698.21229121,SRR12794698.22341835,SRR12794698.48760694,	UBR2	4	136,91,131,109
chr6:42934475|42935670	chr6	42934475	42935670	2	2_1_1	786	0.005	n/a	/n/a	+	SRR12794698.3326663,SRR12794698.34356256,	CNPY3	3	124,62,97
chr6:42974003|42975038	chr6	42974003	42975038	2	1_2_1	44	0.083	n/a	/n/a	-	SRR12794698.32263997,SRR12794698.46856622,	PEX6	2	84,164
chr6:43055545|43056445	chr6	43055545	43056445	7	2_7_4	32	0.304	n/a	/n/a	-	SRR12794698.3722471,SRR12794698.6718190,SRR12794698.17357112,SRR12794698.28383506,SRR12794698.29280933,SRR12794698.34918279,SRR12794698.34263412,	MRPL2	4	74,111,116,139
chr6:43546571|43553503	chr6	43546571	43553503	2	2_2_0	42	0.087	n/a	/n/a	-	SRR12794698.39965206,SRR12794698.39965299,	XPO5	8	182,138,100,200,90,42,156,131
chr6:47574064|47582065	chr6	47574064	47582065	2	2_1_1	75	0.051	n/a	/n/a	+	SRR12794698.7056915,SRR12794698.11135741,	CD2AP	6	188,79,95,105,37,63
chr6:53071057|53076543	chr6	53071057	53076543	69	21_18_47	127	0.521	n/a	/n/a	+	SRR12794698.418597,SRR12794698.448214,SRR12794698.1692395,SRR12794698.2900631,SRR12794698.2900679,SRR12794698.4432747,SRR12794698.5907270,SRR12794698.6444387,SRR12794698.8234457,SRR12794698.8716400,SRR12794698.9128189,SRR12794698.9129904,SRR12794698.9325012,SRR12794698.9774543,SRR12794698.10755655,SRR12794698.10756084,SRR12794698.10949456,SRR12794698.11822646,SRR12794698.13156118,SRR12794698.13536988,SRR12794698.14299573,SRR12794698.15795864,SRR12794698.17604360,SRR12794698.21426420,SRR12794698.21426431,SRR12794698.22556404,SRR12794698.22947544,SRR12794698.27016713,SRR12794698.31763744,SRR12794698.32762779,SRR12794698.32807050,SRR12794698.33945656,SRR12794698.34215534,SRR12794698.34422410,SRR12794698.36187910,SRR12794698.36190666,SRR12794698.37316299,SRR12794698.37910153,SRR12794698.38107277,SRR12794698.39408545,SRR12794698.40226929,SRR12794698.42010778,SRR12794698.42275852,SRR12794698.42276374,SRR12794698.43326849,SRR12794698.44388002,SRR12794698.44984318,SRR12794698.44984799,SRR12794698.44985340,SRR12794698.47346528,SRR12794698.47966376,SRR12794698.48036083,SRR12794698.48096969,SRR12794698.438542,SRR12794698.2585187,SRR12794698.5944238,SRR12794698.6817311,SRR12794698.7516254,SRR12794698.18494570,SRR12794698.22527798,SRR12794698.23729933,SRR12794698.25135568,SRR12794698.25645260,SRR12794698.25792895,SRR12794698.27230154,SRR12794698.30045886,SRR12794698.34788864,SRR12794698.40336552,SRR12794698.43042398,	FBXO9	3	87,159,58
chr6:57124734|57142095	chr6	57124734	57142095	3	3_3_0	115	0.05	n/a	/n/a	+	SRR12794698.438393,SRR12794698.37800406,SRR12794698.38207339,	ZNF451	6	126,112,151,127,154,148
chr6:57152221|57161152	chr6	57152221	57161152	9	8_5_3	71	0.202	n/a	/n/a	+	SRR12794698.12161282,SRR12794698.27716582,SRR12794698.33315438,SRR12794698.33316586,SRR12794698.38536335,SRR12794698.39990485,SRR12794698.40683244,SRR12794698.45581922,SRR12794698.46058384,	ZNF451	3	131,187,69
chr6:63646527|63680161	chr6	63646527	63680161	4	2_2_0	244	0.032	n/a	/n/a	+	SRR12794698.26784371,SRR12794698.30784374,SRR12794698.40364730,SRR12794698.45901258,	PHF3	3	269,193,162
chr6:63694581|63700466	chr6	63694581	63700466	2	2_1_0	296	0.013	n/a	/n/a	+	SRR12794698.41097599,SRR12794698.2736794,	PHF3	4	184,145,157,117
chr6:69713645|69719081	chr6	69713645	69719081	5	4_4_0	367	0.027	n/a	/n/a	-	SRR12794698.10403979,SRR12794698.42152444,SRR12794698.42153524,SRR12794698.42153743,SRR12794698.48191852,	LMBRD1	2	153,126
chr6:70533160|70538401	chr6	70533160	70538401	3	2_3_1	25	0.194	n/a	/n/a	+	SRR12794698.23146526,SRR12794698.26612836,SRR12794698.26663147,	FAM135A	4	92,98,152,111
chr6:73440209|73440445	chr6	73440209	73440445	11	8_8_0	48	0.314	n/a	/n/a	-	SRR12794698.2748931,SRR12794698.6770877,SRR12794698.6797409,SRR12794698.10310973,SRR12794698.15021145,SRR12794698.21447704,SRR12794698.23967325,SRR12794698.23967516,SRR12794698.30433920,SRR12794698.20449050,SRR12794698.33191803,	CGAS	1	237
chr6:73466209|73466606	chr6	73466209	73466606	5	3_2_1	94	0.096	n/a	/n/a	+	SRR12794698.13169468,SRR12794698.13169482,SRR12794698.38295459,SRR12794698.22004848,SRR12794698.33394134,	MTO1	2	200,118
chr6:73480675|73482244	chr6	73480675	73482244	5	2_2_1	61	0.141	n/a	/n/a	+	SRR12794698.300496,SRR12794698.20563529,SRR12794698.20563959,SRR12794698.42153926,SRR12794698.42154152,	MTO1	3	131,120,205
chr6:73635382|73638499	chr6	73635382	73638499	4	3_3_0	39	0.17	n/a	/n/a	-	SRR12794698.8552977,SRR12794698.30261525,SRR12794698.35217999,SRR12794698.35218614,	SLC17A5	3	119,87,88
chr6:73723251|73736508	chr6	73723251	73736508	2	1_2_1	2	0.667	n/a	/n/a	+	SRR12794698.5482354,SRR12794698.30566130,	CD109	3	29,231,126
chr6:75260824|75267748	chr6	75260824	75267748	3	2_2_0	332	0.018	n/a	/n/a	-	SRR12794698.16515023,SRR12794698.18390797,SRR12794698.18391052,	TMEM30A	3	88,108,108
chr6:75621532|75634811	chr6	75621532	75634811	14	8_9_5	347	0.075	n/a	/n/a	+	SRR12794698.7144851,SRR12794698.7292886,SRR12794698.17893449,SRR12794698.17920747,SRR12794698.25018757,SRR12794698.28967833,SRR12794698.31183803,SRR12794698.33321921,SRR12794698.38399537,SRR12794698.41812171,SRR12794698.41812280,SRR12794698.44810489,SRR12794698.266408,SRR12794698.12327854,	SENP6	4	94,61,146,105
chr6:75621532|75647801	chr6	75621532	75647801	6	5_2_3	403	0.029	n/a	/n/a	+	SRR12794698.10889151,SRR12794698.31636544,SRR12794698.37476734,SRR12794698.39250782,SRR12794698.42625315,SRR12794698.42663887,	SENP6	5	94,61,146,105,71
chr6:75633581|75634811	chr6	75633581	75634811	2	2_2_0	379	0.01	n/a	/n/a	+	SRR12794698.19700510,SRR12794698.32535285,	SENP6	2	146,105
chr6:75634707|75663518	chr6	75634707	75663518	10	3_6_3	331	0.057	n/a	/n/a	+	SRR12794698.6839188,SRR12794698.15311193,SRR12794698.15312111,SRR12794698.20949959,SRR12794698.24466731,SRR12794698.24466849,SRR12794698.48617438,SRR12794698.48617530,SRR12794698.7393963,SRR12794698.20949925,	SENP6	4	105,71,146,298
chr6:75634707|75670720	chr6	75634707	75670720	4	2_3_1	332	0.024	n/a	/n/a	+	SRR12794698.2618891,SRR12794698.2619956,SRR12794698.21036867,SRR12794698.24722549,	SENP6	6	105,71,146,298,230,168
chr6:75634707|75678927	chr6	75634707	75678927	3	1_3_2	314	0.019	n/a	/n/a	+	SRR12794698.16653148,SRR12794698.20421379,SRR12794698.26118081,	SENP6	11	105,71,146,298,230,168,34,195,227,110,117
chr6:75647731|75659407	chr6	75647731	75659407	7	2_4_4	317	0.042	n/a	/n/a	+	SRR12794698.6703445,SRR12794698.13035445,SRR12794698.13035463,SRR12794698.28835893,SRR12794698.40875269,SRR12794698.4802696,SRR12794698.30051992,	SENP6	2	71,146
chr6:75659262|75663518	chr6	75659262	75663518	3	2_1_0	367	0.016	n/a	/n/a	+	SRR12794698.24400211,SRR12794698.24400231,SRR12794698.22802274,	SENP6	2	146,298
chr6:75659262|75678927	chr6	75659262	75678927	2	2_2_0	354	0.011	n/a	/n/a	+	SRR12794698.7177279,SRR12794698.23695797,	SENP6	9	146,298,230,168,34,195,227,110,117
chr6:75666712|75678927	chr6	75666712	75678927	2	2_2_0	283	0.014	n/a	/n/a	+	SRR12794698.15207604,SRR12794698.44765095,	SENP6	7	230,168,34,195,227,110,117
chr6:75675435|75678927	chr6	75675435	75678927	12	1_9_8	296	0.075	n/a	/n/a	+	SRR12794698.8909482,SRR12794698.11246955,SRR12794698.16485160,SRR12794698.20592475,SRR12794698.23804516,SRR12794698.28361336,SRR12794698.31965948,SRR12794698.38523779,SRR12794698.38809731,SRR12794698.42390553,SRR12794698.42391734,SRR12794698.46654247,	SENP6	5	34,195,227,110,117
chr6:75702645|75703072	chr6	75702645	75703072	29	22_20_0	261	0.182	n/a	/n/a	+	SRR12794698.649996,SRR12794698.2064406,SRR12794698.6253097,SRR12794698.7534782,SRR12794698.10811842,SRR12794698.12695386,SRR12794698.13379557,SRR12794698.19653521,SRR12794698.19958009,SRR12794698.20267306,SRR12794698.20839388,SRR12794698.21786058,SRR12794698.23183661,SRR12794698.30533125,SRR12794698.32116991,SRR12794698.33140474,SRR12794698.36334784,SRR12794698.37867599,SRR12794698.38932376,SRR12794698.39014345,SRR12794698.40835810,SRR12794698.41046664,SRR12794698.41048998,SRR12794698.42346359,SRR12794698.42450531,SRR12794698.47608518,SRR12794698.24701184,SRR12794698.24701651,SRR12794698.39936589,	SENP6	1	428
chr6:75702645|75711416	chr6	75702645	75711416	6	3_2_2	213	0.053	n/a	/n/a	+	SRR12794698.953129,SRR12794698.7338059,SRR12794698.7339752,SRR12794698.17370192,SRR12794698.20781648,SRR12794698.20781961,	SENP6	3	428,104,89
chr6:75709527|75711416	chr6	75709527	75711416	5	3_2_1	216	0.044	n/a	/n/a	+	SRR12794698.8282794,SRR12794698.16914426,SRR12794698.16914458,SRR12794698.35018465,SRR12794698.35018652,	SENP6	2	104,89
chr6:79019089|79026164	chr6	79019089	79026164	2	2_2_0	235	0.017	n/a	/n/a	-	SRR12794698.30027861,SRR12794698.47851828,	PHIP	3	71,101,222
chr6:79042843|79060818	chr6	79042843	79060818	13	12_11_0	236	0.099	n/a	/n/a	-	SRR12794698.1710081,SRR12794698.2089975,SRR12794698.19652332,SRR12794698.23164045,SRR12794698.23874602,SRR12794698.24804058,SRR12794698.27837035,SRR12794698.42717997,SRR12794698.44426642,SRR12794698.48897702,SRR12794698.36583043,SRR12794698.41346155,SRR12794698.45949020,	PHIP	3	161,99,151
chr6:79060478|79060818	chr6	79060478	79060818	4	2_3_1	250	0.031	n/a	/n/a	-	SRR12794698.21071673,SRR12794698.21071767,SRR12794698.40152332,SRR12794698.45876021,	PHIP	2	99,151
chr6:82191073|82204958	chr6	82191073	82204958	4	3_1_2	94	0.078	n/a	/n/a	-	SRR12794698.4971578,SRR12794698.4972449,SRR12794698.35138221,SRR12794698.44994038,	IBTK	9	144,93,164,104,113,122,61,118,102
chr6:82210814|82212793	chr6	82210814	82212793	15	7_4_5	87	0.256	n/a	/n/a	-	SRR12794698.3310872,SRR12794698.5400947,SRR12794698.5977908,SRR12794698.7601713,SRR12794698.7601848,SRR12794698.9556792,SRR12794698.10347863,SRR12794698.18665153,SRR12794698.18665179,SRR12794698.20605325,SRR12794698.26550138,SRR12794698.26550370,SRR12794698.33197796,SRR12794698.33197871,SRR12794698.35830783,	IBTK	4	97,38,83,87
chr6:82212707|82214829	chr6	82212707	82214829	6	3_4_0	108	0.1	n/a	/n/a	-	SRR12794698.13693141,SRR12794698.20118504,SRR12794698.31413067,SRR12794698.31414299,SRR12794698.31414350,SRR12794698.47785058,	IBTK	2	87,603
chr6:82214227|82214829	chr6	82214227	82214829	23	18_20_0	107	0.301	n/a	/n/a	-	SRR12794698.2313018,SRR12794698.2313266,SRR12794698.4738661,SRR12794698.11684322,SRR12794698.16115337,SRR12794698.23164656,SRR12794698.23326314,SRR12794698.23896208,SRR12794698.24028485,SRR12794698.26045379,SRR12794698.30080921,SRR12794698.31158421,SRR12794698.34596209,SRR12794698.43857095,SRR12794698.47053132,SRR12794698.47625310,SRR12794698.47749305,SRR12794698.48876323,SRR12794698.9703009,SRR12794698.16576572,SRR12794698.16576584,SRR12794698.17665013,SRR12794698.22274970,	IBTK	1	603
