circRNA_ID	chr	circRNA_start	circRNA_end	X.junction_reads	SM_MS_SMS	X.non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID	gene_name	exon_count	exon_sizes
chr7:130120749|130122202	chr7	130120749	130122202	39	28_29_0	66	0.542	n/a	/n/a	+	SRR12794696.1725128,SRR12794696.6317944,SRR12794696.9952488,SRR12794696.9952901,SRR12794696.9952916,SRR12794696.9952983,SRR12794696.10130425,SRR12794696.10382081,SRR12794696.10382103,SRR12794696.12112216,SRR12794696.12230182,SRR12794696.12230488,SRR12794696.14352880,SRR12794696.16240680,SRR12794696.16240819,SRR12794696.16951126,SRR12794696.19279857,SRR12794696.19872394,SRR12794696.20992524,SRR12794696.23040633,SRR12794696.25951088,SRR12794696.27586462,SRR12794696.28399795,SRR12794696.29088437,SRR12794696.30373989,SRR12794696.36165431,SRR12794696.36438560,SRR12794696.36535391,SRR12794696.38484222,SRR12794696.39867180,SRR12794696.41103931,SRR12794696.41592817,SRR12794696.42665011,SRR12794696.43172643,SRR12794696.43196839,SRR12794696.45329869,SRR12794696.47185543,SRR12794696.48740539,SRR12794696.5129502,	KLHDC10	2	155,149
chr7:130173632|130178527	chr7	130173632	130178527	2	2_2_0	40	0.091	n/a	/n/a	-	SRR12794696.31805776,SRR12794696.46495289,	TMEM209	4	98,115,98,126
chr7:131375424|131399433	chr7	131375424	131399433	11	2_8_6	230	0.087	n/a	/n/a	+	SRR12794696.3793118,SRR12794696.12888589,SRR12794696.12888661,SRR12794696.15132251,SRR12794696.18979253,SRR12794696.23250825,SRR12794696.23250837,SRR12794696.23434311,SRR12794696.28317306,SRR12794696.39220441,SRR12794696.43627500,	MKLN1	5	70,143,89,110,193
chr7:131387120|131399433	chr7	131387120	131399433	12	10_9_0	257	0.085	n/a	/n/a	+	SRR12794696.18419977,SRR12794696.21294397,SRR12794696.26194404,SRR12794696.26416321,SRR12794696.37803759,SRR12794696.40882437,SRR12794696.44646771,SRR12794696.46062895,SRR12794696.48006792,SRR12794696.11508510,SRR12794696.14506513,SRR12794696.43359538,	MKLN1	4	143,89,110,193
chr7:131429033|131445903	chr7	131429033	131445903	7	4_4_1	248	0.053	n/a	/n/a	+	SRR12794696.1887114,SRR12794696.19105314,SRR12794696.19105326,SRR12794696.19105769,SRR12794696.25225365,SRR12794696.30598573,SRR12794696.38147352,	MKLN1	4	113,213,222,130
chr7:135076397|135081790	chr7	135076397	135081790	3	1_0_2	2	0.75	n/a	/n/a	+	SRR12794696.30271603,SRR12794696.11454002,SRR12794696.15215690,	AGBL3	3	72,58,72
chr7:138504290|138529230	chr7	138504290	138529230	2	1_1_1	83	0.046	n/a	/n/a	+	SRR12794696.47923757,SRR12794696.23749921,	TRIM24	5	119,148,133,117,115
chr7:138525241|138538803	chr7	138525241	138538803	2	2_2_0	77	0.049	n/a	/n/a	+	SRR12794696.9091190,SRR12794696.26668049,	TRIM24	3	117,115,147
chr7:138576373|138579532	chr7	138576373	138579532	3	0_3_3	67	0.082	n/a	/n/a	+	SRR12794696.20403988,SRR12794696.35892150,SRR12794696.44626160,	TRIM24	3	73,169,329
chr7:139053451|139055295	chr7	139053451	139055295	5	2_2_2	228	0.042	n/a	/n/a	-	SRR12794696.34252708,SRR12794696.34255432,SRR12794696.34409218,SRR12794696.44129968,SRR12794696.48568497,	ZC3HAV1	3	131,131,91
chr7:139073856|139089759	chr7	139073856	139089759	2	2_2_0	320	0.012	n/a	/n/a	-	SRR12794696.4339817,SRR12794696.6987753,	ZC3HAV1	6	175,124,102,1140,253,136
chr7:139083780|139089759	chr7	139083780	139089759	2	2_2_0	267	0.015	n/a	/n/a	-	SRR12794696.16338555,SRR12794696.26586426,	ZC3HAV1	2	253,136
chr7:139266333|139272440	chr7	139266333	139272440	9	4_3_2	51	0.261	n/a	/n/a	+	SRR12794696.2136488,SRR12794696.2136858,SRR12794696.2136960,SRR12794696.5143116,SRR12794696.7872331,SRR12794696.7872374,SRR12794696.28267983,SRR12794696.45622661,SRR12794696.36042128,	UBN2	3	71,130,119
chr7:139371387|139412580	chr7	139371387	139412580	2	0_1_2	235	0.017	n/a	/n/a	+	SRR12794696.3649450,SRR12794696.18509422,	LUC7L2	8	77,95,99,111,144,177,92,30
chr7:139398599|139409654	chr7	139398599	139409654	5	2_2_5	273	0.035	n/a	/n/a	+	SRR12794696.2974681,SRR12794696.39199838,SRR12794696.40564010,SRR12794696.41057043,SRR12794696.7605437,	LUC7L2	5	99,111,144,177,92
chr7:139715932|139717015	chr7	139715932	139717015	14	10_10_0	61	0.315	n/a	/n/a	-	SRR12794696.1520023,SRR12794696.1915029,SRR12794696.4657603,SRR12794696.4660349,SRR12794696.21172272,SRR12794696.22308895,SRR12794696.22308994,SRR12794696.22777166,SRR12794696.23731538,SRR12794696.30614303,SRR12794696.32761006,SRR12794696.33053610,SRR12794696.47408841,SRR12794696.47647683,	HIPK2	1	1084
chr7:140119113|140120529	chr7	140119113	140120529	3	1_3_2	282	0.021	n/a	/n/a	-	SRR12794696.2047497,SRR12794696.2047608,SRR12794696.5364925,	KDM7A	2	107,88
chr7:140127442|140129653	chr7	140127442	140129653	9	5_7_1	198	0.083	n/a	/n/a	-	SRR12794696.981199,SRR12794696.10755651,SRR12794696.20813728,SRR12794696.24441825,SRR12794696.24442777,SRR12794696.29537964,SRR12794696.33852984,SRR12794696.42954803,SRR12794696.30729772,	KDM7A	2	142,161
chr7:140343412|140348767	chr7	140343412	140348767	2	2_2_0	99	0.039	n/a	/n/a	-	SRR12794696.35996466,SRR12794696.35996503,	SLC37A3	4	152,48,102,142
chr7:140355668|140358785	chr7	140355668	140358785	74	29_42_15	91	0.619	n/a	/n/a	-	SRR12794696.613493,SRR12794696.613722,SRR12794696.1223032,SRR12794696.3476570,SRR12794696.3649111,SRR12794696.5871932,SRR12794696.5873064,SRR12794696.6977199,SRR12794696.7357638,SRR12794696.7450640,SRR12794696.7487482,SRR12794696.8675582,SRR12794696.9217192,SRR12794696.9371053,SRR12794696.10313602,SRR12794696.10352926,SRR12794696.10993202,SRR12794696.14985334,SRR12794696.16619113,SRR12794696.16949495,SRR12794696.17964097,SRR12794696.18048662,SRR12794696.19160521,SRR12794696.21032464,SRR12794696.23046044,SRR12794696.23288980,SRR12794696.24057760,SRR12794696.24352744,SRR12794696.24778588,SRR12794696.24861302,SRR12794696.24969365,SRR12794696.25846001,SRR12794696.26752748,SRR12794696.27881227,SRR12794696.29117534,SRR12794696.29118332,SRR12794696.29312348,SRR12794696.29313370,SRR12794696.29895244,SRR12794696.30124969,SRR12794696.31632052,SRR12794696.32520340,SRR12794696.33169503,SRR12794696.35160623,SRR12794696.36433301,SRR12794696.38292658,SRR12794696.38840463,SRR12794696.39424682,SRR12794696.39427153,SRR12794696.39427430,SRR12794696.39620997,SRR12794696.40170168,SRR12794696.40170218,SRR12794696.40574062,SRR12794696.40927032,SRR12794696.43535049,SRR12794696.44174635,SRR12794696.44666800,SRR12794696.44668662,SRR12794696.44668707,SRR12794696.44888036,SRR12794696.45626281,SRR12794696.45626470,SRR12794696.46544716,SRR12794696.46607967,SRR12794696.46770569,SRR12794696.47019208,SRR12794696.47168632,SRR12794696.7794518,SRR12794696.8694833,SRR12794696.10657409,SRR12794696.20198687,SRR12794696.21916727,SRR12794696.40838055,	SLC37A3	2	97,146
chr7:140369590|140382596	chr7	140369590	140382596	3	2_2_0	90	0.062	n/a	/n/a	-	SRR12794696.165044,SRR12794696.46225526,SRR12794696.46225579,	SLC37A3	3	93,109,159
chr7:140380282|140382596	chr7	140380282	140382596	4	3_3_0	75	0.096	n/a	/n/a	-	SRR12794696.13403271,SRR12794696.13682523,SRR12794696.13682559,SRR12794696.36010027,	SLC37A3	2	109,159
chr7:140776912|140808995	chr7	140776912	140808995	5	4_4_1	57	0.149	n/a	/n/a	-	SRR12794696.23863689,SRR12794696.26304469,SRR12794696.31329162,SRR12794696.47420347,SRR12794696.36318962,	BRAF	10	177,85,118,137,37,160,120,149,103,104
chr7:140776912|140794467	chr7	140776912	140794467	4	4_2_0	96	0.077	n/a	/n/a	-	SRR12794696.38158527,SRR12794696.41293553,SRR12794696.28339924,SRR12794696.46072630,	BRAF	6	177,85,118,137,37,160
chr7:140783021|140787584	chr7	140783021	140787584	6	3_1_2	60	0.167	n/a	/n/a	-	SRR12794696.18274441,SRR12794696.18277039,SRR12794696.45476988,SRR12794696.45479200,SRR12794696.22411747,SRR12794696.40651419,	BRAF	2	137,37
chr7:140794308|140808995	chr7	140794308	140808995	8	7_5_1	67	0.193	n/a	/n/a	-	SRR12794696.6052486,SRR12794696.6477806,SRR12794696.14729149,SRR12794696.23462539,SRR12794696.42859037,SRR12794696.10176073,SRR12794696.39483292,SRR12794696.45560699,	BRAF	5	160,120,149,103,104
chr7:140834609|140850212	chr7	140834609	140850212	4	2_2_0	64	0.111	n/a	/n/a	-	SRR12794696.34500885,SRR12794696.35169185,SRR12794696.40007015,SRR12794696.40008189,	BRAF	2	264,102
chr7:141555453|141614178	chr7	141555453	141614178	2	0_2_2	9	0.308	n/a	/n/a	+	SRR12794696.3372408,SRR12794696.14894974,	AGK	6	115,40,80,76,93,33
chr7:141636960|141649333	chr7	141636960	141649333	3	2_0_2	16	0.273	n/a	/n/a	+	SRR12794696.19021855,SRR12794696.19022691,SRR12794696.19022692,	AGK	4	58,151,98,71
chr7:142059856|142085961	chr7	142059856	142085961	21	8_8_2	342	0.109	n/a	/n/a	+	SRR12794696.2735654,SRR12794696.11752754,SRR12794696.20124310,SRR12794696.21387485,SRR12794696.22677885,SRR12794696.23110551,SRR12794696.23516103,SRR12794696.24058023,SRR12794696.32327667,SRR12794696.32327796,SRR12794696.32327806,SRR12794696.32327957,SRR12794696.35456617,SRR12794696.42649526,SRR12794696.44577308,SRR12794696.45398341,SRR12794696.45757876,SRR12794696.48596236,SRR12794696.3571627,SRR12794696.9609740,SRR12794696.9610142,	MGAM	23	111,63,135,88,139,134,35,117,149,85,57,125,89,50,168,153,201,155,169,97,113,126,129
chr7:148766561|148767749	chr7	148766561	148767749	5	4_4_0	104	0.088	n/a	/n/a	+	SRR12794696.5685196,SRR12794696.12287785,SRR12794696.33807402,SRR12794696.33807781,SRR12794696.36767496,	CUL1	2	163,131
chr7:148846470|148847305	chr7	148846470	148847305	16	11_10_1	12	0.727	n/a	/n/a	-	SRR12794696.2802950,SRR12794696.3684218,SRR12794696.3922357,SRR12794696.3922366,SRR12794696.9647275,SRR12794696.12986078,SRR12794696.28057335,SRR12794696.29307332,SRR12794696.30016557,SRR12794696.39411437,SRR12794696.39412280,SRR12794696.40639931,SRR12794696.16465726,SRR12794696.31024920,SRR12794696.31024944,SRR12794696.31024989,	EZH2	2	129,124
chr7:149153945|149154340	chr7	149153945	149154340	2	2_1_0	42	0.087	n/a	/n/a	+	SRR12794696.21973069,SRR12794696.10864776,	ZNF398	1	396
chr7:151355768|151356222	chr7	151355768	151356222	3	2_1_1	210	0.028	n/a	/n/a	+	SRR12794696.2178500,SRR12794696.2179041,SRR12794696.40936189,	NUB1	2	183,95
chr7:152205106|152207428	chr7	152205106	152207428	8	5_5_0	273	0.055	n/a	/n/a	-	SRR12794696.2635586,SRR12794696.6689897,SRR12794696.38467173,SRR12794696.38467800,SRR12794696.45796318,SRR12794696.45799641,SRR12794696.48356365,SRR12794696.38467334,	KMT2C	2	120,129
chr7:152220523|152222682	chr7	152220523	152222682	5	3_3_0	260	0.037	n/a	/n/a	-	SRR12794696.5251057,SRR12794696.6070670,SRR12794696.36987050,SRR12794696.41467513,SRR12794696.41467524,	KMT2C	3	213,66,110
chr7:152249876|152250966	chr7	152249876	152250966	3	0_2_2	398	0.015	n/a	/n/a	-	SRR12794696.5977477,SRR12794696.29969669,SRR12794696.48125744,	KMT2C	2	78,114
chr7:152263016|152265209	chr7	152263016	152265209	3	2_1_1	279	0.021	n/a	/n/a	-	SRR12794696.33607429,SRR12794696.19768156,SRR12794696.25998743,	KMT2C	2	115,172
chr7:152263016|152315338	chr7	152263016	152315338	2	2_2_0	564	0.007	n/a	/n/a	-	SRR12794696.10078502,SRR12794696.27498445,	KMT2C	6	115,172,163,110,149,201
chr7:152309966|152315338	chr7	152309966	152315338	19	12_14_1	582	0.061	n/a	/n/a	-	SRR12794696.1207478,SRR12794696.2498748,SRR12794696.13367441,SRR12794696.18131362,SRR12794696.19462762,SRR12794696.21028521,SRR12794696.22568156,SRR12794696.22568213,SRR12794696.23322364,SRR12794696.26773061,SRR12794696.27079545,SRR12794696.28255047,SRR12794696.30132418,SRR12794696.34641894,SRR12794696.40848307,SRR12794696.43111742,SRR12794696.48202923,SRR12794696.2541092,SRR12794696.3968279,	KMT2C	3	110,149,201
chr7:152309966|152330739	chr7	152309966	152330739	3	2_2_0	561	0.011	n/a	/n/a	-	SRR12794696.28562878,SRR12794696.30766095,SRR12794696.42003498,	KMT2C	4	110,149,201,139
chr7:152309966|152358675	chr7	152309966	152358675	3	2_2_2	484	0.012	n/a	/n/a	-	SRR12794696.14994601,SRR12794696.15578615,SRR12794696.26482995,	KMT2C	5	110,149,201,139,89
chr7:152330601|152358675	chr7	152330601	152358675	2	2_2_0	520	0.008	n/a	/n/a	-	SRR12794696.39695671,SRR12794696.40555488,	KMT2C	2	139,89
chr7:155665175|155680908	chr7	155665175	155680908	28	14_18_6	251	0.182	n/a	/n/a	+	SRR12794696.399509,SRR12794696.2393457,SRR12794696.3122784,SRR12794696.3962169,SRR12794696.6224552,SRR12794696.8767617,SRR12794696.10974474,SRR12794696.14970522,SRR12794696.21952259,SRR12794696.23324218,SRR12794696.23646873,SRR12794696.25250837,SRR12794696.25251117,SRR12794696.25263658,SRR12794696.27552445,SRR12794696.29549792,SRR12794696.31695975,SRR12794696.32351762,SRR12794696.32351857,SRR12794696.33204918,SRR12794696.34409029,SRR12794696.35489185,SRR12794696.36178025,SRR12794696.37495048,SRR12794696.45372493,SRR12794696.45372837,SRR12794696.47247400,SRR12794696.47800168,	RBM33	4	79,49,77,319
chr7:155672867|155680908	chr7	155672867	155680908	107	18_64_48	334	0.391	n/a	/n/a	+	SRR12794696.104841,SRR12794696.278826,SRR12794696.416738,SRR12794696.816129,SRR12794696.1662900,SRR12794696.1881771,SRR12794696.3785659,SRR12794696.3785872,SRR12794696.4752486,SRR12794696.4830157,SRR12794696.5410535,SRR12794696.6357219,SRR12794696.6357349,SRR12794696.6921114,SRR12794696.8594602,SRR12794696.9565787,SRR12794696.10919034,SRR12794696.11052054,SRR12794696.11112902,SRR12794696.11218910,SRR12794696.11442015,SRR12794696.11463439,SRR12794696.12372697,SRR12794696.12374059,SRR12794696.15192520,SRR12794696.16846114,SRR12794696.17085668,SRR12794696.17455068,SRR12794696.17533876,SRR12794696.17673840,SRR12794696.17803821,SRR12794696.18393957,SRR12794696.18396459,SRR12794696.18397121,SRR12794696.18713933,SRR12794696.18766824,SRR12794696.18949419,SRR12794696.19475060,SRR12794696.19741908,SRR12794696.19867553,SRR12794696.20109841,SRR12794696.20379862,SRR12794696.20380156,SRR12794696.20520046,SRR12794696.23060624,SRR12794696.25119101,SRR12794696.26004380,SRR12794696.26058310,SRR12794696.26060872,SRR12794696.27437576,SRR12794696.27535224,SRR12794696.27782156,SRR12794696.27837168,SRR12794696.28374317,SRR12794696.28618291,SRR12794696.28849571,SRR12794696.30474591,SRR12794696.30539575,SRR12794696.31174940,SRR12794696.31440230,SRR12794696.31440245,SRR12794696.31960120,SRR12794696.31960327,SRR12794696.32629128,SRR12794696.33224662,SRR12794696.34331851,SRR12794696.34534123,SRR12794696.35561629,SRR12794696.37355098,SRR12794696.37751667,SRR12794696.37783232,SRR12794696.37959618,SRR12794696.38256009,SRR12794696.38950830,SRR12794696.40199022,SRR12794696.40458351,SRR12794696.40591756,SRR12794696.41832775,SRR12794696.41941392,SRR12794696.42645778,SRR12794696.42645891,SRR12794696.42686957,SRR12794696.42688099,SRR12794696.42721728,SRR12794696.42916415,SRR12794696.43693533,SRR12794696.43949366,SRR12794696.44381174,SRR12794696.44381535,SRR12794696.46978287,SRR12794696.47541984,SRR12794696.1215413,SRR12794696.14809553,SRR12794696.16461598,SRR12794696.20172911,SRR12794696.20173838,SRR12794696.20270897,SRR12794696.25812892,SRR12794696.27420584,SRR12794696.28030729,SRR12794696.28990258,SRR12794696.29398383,SRR12794696.33156114,SRR12794696.33773692,SRR12794696.34263513,SRR12794696.39078716,SRR12794696.42408815,	RBM33	3	49,77,319
chr7:155678608|155680908	chr7	155678608	155680908	3	2_3_1	384	0.015	n/a	/n/a	+	SRR12794696.16540743,SRR12794696.16728944,SRR12794696.36526274,	RBM33	2	77,319
chr7:155700773|155707068	chr7	155700773	155707068	5	5_4_0	194	0.049	n/a	/n/a	+	SRR12794696.359342,SRR12794696.22923549,SRR12794696.24036427,SRR12794696.27955757,SRR12794696.26601755,	RBM33	2	172,209
chr7:155706860|155718443	chr7	155706860	155718443	7	7_2_4	144	0.089	n/a	/n/a	+	SRR12794696.7031904,SRR12794696.11161511,SRR12794696.19211728,SRR12794696.26296612,SRR12794696.29622028,SRR12794696.48671226,SRR12794696.44579652,	RBM33	3	209,253,59
chr7:156734177|156826744	chr7	156734177	156826744	4	2_2_0	122	0.062	n/a	/n/a	-	SRR12794696.9941849,SRR12794696.9942479,SRR12794696.11676417,SRR12794696.20292010,	LMBR1	7	81,73,65,69,127,104,140
chr7:156756393|156826744	chr7	156756393	156826744	8	5_7_2	127	0.112	n/a	/n/a	-	SRR12794696.9651738,SRR12794696.10865127,SRR12794696.14554065,SRR12794696.17735443,SRR12794696.36570741,SRR12794696.44076133,SRR12794696.44500815,SRR12794696.44501451,	LMBR1	6	73,65,69,127,104,140
chr7:156756393|156763795	chr7	156756393	156763795	4	1_1_3	91	0.081	n/a	/n/a	-	SRR12794696.21199643,SRR12794696.817416,SRR12794696.23380378,SRR12794696.25034115,	LMBR1	4	73,65,69,127
chr7:156762134|156826744	chr7	156762134	156826744	2	0_1_2	129	0.03	n/a	/n/a	-	SRR12794696.14219937,SRR12794696.43556209,	LMBR1	5	65,69,127,104,140
chr7:156796389|156826744	chr7	156796389	156826744	4	0_2_2	125	0.06	n/a	/n/a	-	SRR12794696.22125515,SRR12794696.29323627,SRR12794696.29359577,SRR12794696.29359835,	LMBR1	2	104,140
chr7:156826605|156836885	chr7	156826605	156836885	24	17_13_6	82	0.369	n/a	/n/a	-	SRR12794696.1156655,SRR12794696.5985973,SRR12794696.9553312,SRR12794696.14602955,SRR12794696.19041610,SRR12794696.21365436,SRR12794696.22513960,SRR12794696.23545898,SRR12794696.24905420,SRR12794696.28397889,SRR12794696.30402594,SRR12794696.30750871,SRR12794696.31545151,SRR12794696.33233592,SRR12794696.33873005,SRR12794696.34218322,SRR12794696.34218634,SRR12794696.34843760,SRR12794696.36879385,SRR12794696.43669395,SRR12794696.46179930,SRR12794696.4577523,SRR12794696.10975731,SRR12794696.27397334,	LMBR1	3	140,40,73
chr7:156966270|156967092	chr7	156966270	156967092	4	2_2_1	27	0.229	n/a	/n/a	+	SRR12794696.3279036,SRR12794696.10583508,SRR12794696.1674058,SRR12794696.1674309,	NOM1	2	133,132
chr7:157163810|157170450	chr7	157163810	157170450	2	2_2_0	92	0.042	n/a	/n/a	+	SRR12794696.4051572,SRR12794696.14784414,	UBE3C	3	54,75,147
chr7:157220689|157248580	chr7	157220689	157248580	3	2_2_0	89	0.063	n/a	/n/a	+	SRR12794696.25859350,SRR12794696.34443998,SRR12794696.34444119,	UBE3C	5	88,98,133,248,213
chr7:157223254|157225539	chr7	157223254	157225539	19	8_13_5	127	0.23	n/a	/n/a	+	SRR12794696.3651282,SRR12794696.6333120,SRR12794696.6353929,SRR12794696.12470018,SRR12794696.23831948,SRR12794696.30578746,SRR12794696.32191692,SRR12794696.32191805,SRR12794696.38524423,SRR12794696.40247863,SRR12794696.40744453,SRR12794696.16503950,SRR12794696.18880951,SRR12794696.33353077,SRR12794696.34035274,SRR12794696.34035290,SRR12794696.37995976,SRR12794696.37996030,SRR12794696.37996060,	UBE3C	2	98,133
chr7:157382246|157385611	chr7	157382246	157385611	8	6_3_0	107	0.13	n/a	/n/a	+	SRR12794696.15160884,SRR12794696.17804964,SRR12794696.26572275,SRR12794696.58598,SRR12794696.6386557,SRR12794696.11070540,SRR12794696.19351649,SRR12794696.36085542,	DNAJB6	3	132,142,71
chr7:158644289|158646563	chr7	158644289	158646563	4	3_4_1	14	0.364	n/a	/n/a	-	SRR12794696.3738657,SRR12794696.21793254,SRR12794696.34035835,SRR12794696.41345433,	NCAPG2	3	100,101,104
chr7:158735503|158739121	chr7	158735503	158739121	2	0_2_1	209	0.019	n/a	/n/a	-	SRR12794696.20464132,SRR12794696.24438104,	ESYT2	3	106,132,99
chr7:158749649|158798076	chr7	158749649	158798076	2	1_2_1	187	0.021	n/a	/n/a	-	SRR12794696.10726383,SRR12794696.37490531,	ESYT2	13	75,63,96,90,49,83,177,121,56,90,73,77,135
chr7:158759486|158764853	chr7	158759486	158764853	138	41_61_25	304	0.476	n/a	/n/a	-	SRR12794696.768813,SRR12794696.1289921,SRR12794696.1528504,SRR12794696.1913398,SRR12794696.1938373,SRR12794696.3565743,SRR12794696.3599949,SRR12794696.4032284,SRR12794696.4056750,SRR12794696.4057044,SRR12794696.4126439,SRR12794696.4536005,SRR12794696.4662163,SRR12794696.4662458,SRR12794696.5490032,SRR12794696.5492244,SRR12794696.5493108,SRR12794696.6664782,SRR12794696.6856770,SRR12794696.7297424,SRR12794696.7351921,SRR12794696.8241943,SRR12794696.8518790,SRR12794696.8780965,SRR12794696.9376678,SRR12794696.10161023,SRR12794696.10161024,SRR12794696.10703144,SRR12794696.11444098,SRR12794696.12259436,SRR12794696.12259751,SRR12794696.12655397,SRR12794696.13813899,SRR12794696.15059683,SRR12794696.15332069,SRR12794696.15332600,SRR12794696.15379296,SRR12794696.15379327,SRR12794696.16067980,SRR12794696.16731886,SRR12794696.17419575,SRR12794696.18487622,SRR12794696.19754602,SRR12794696.20212635,SRR12794696.20213275,SRR12794696.20927820,SRR12794696.20928458,SRR12794696.22066132,SRR12794696.22298455,SRR12794696.22563030,SRR12794696.22793423,SRR12794696.22810901,SRR12794696.23319340,SRR12794696.23882560,SRR12794696.23903970,SRR12794696.24047548,SRR12794696.24642538,SRR12794696.25196330,SRR12794696.25748923,SRR12794696.25817711,SRR12794696.26925340,SRR12794696.27762210,SRR12794696.27775432,SRR12794696.27970216,SRR12794696.28558177,SRR12794696.28623227,SRR12794696.28623236,SRR12794696.28738534,SRR12794696.28739587,SRR12794696.28936458,SRR12794696.28936470,SRR12794696.29173152,SRR12794696.29585943,SRR12794696.29959817,SRR12794696.31727602,SRR12794696.32067314,SRR12794696.32773160,SRR12794696.32797431,SRR12794696.32797686,SRR12794696.33105082,SRR12794696.33758445,SRR12794696.33758479,SRR12794696.35240552,SRR12794696.36361988,SRR12794696.37724996,SRR12794696.38945985,SRR12794696.39077973,SRR12794696.40344041,SRR12794696.40690279,SRR12794696.41432835,SRR12794696.41719128,SRR12794696.41752006,SRR12794696.41766944,SRR12794696.41766990,SRR12794696.41928732,SRR12794696.43462263,SRR12794696.44505970,SRR12794696.45042461,SRR12794696.45229315,SRR12794696.45497291,SRR12794696.45945055,SRR12794696.46320381,SRR12794696.46881356,SRR12794696.47285784,SRR12794696.48515118,SRR12794696.57505,SRR12794696.6661496,SRR12794696.9207899,SRR12794696.10339705,SRR12794696.13107571,SRR12794696.16047485,SRR12794696.16778536,SRR12794696.17345369,SRR12794696.20275948,SRR12794696.20276156,SRR12794696.22410564,SRR12794696.22430943,SRR12794696.22763954,SRR12794696.22764221,SRR12794696.23288516,SRR12794696.23288760,SRR12794696.23288932,SRR12794696.23999124,SRR12794696.24976839,SRR12794696.25430965,SRR12794696.29268876,SRR12794696.30436428,SRR12794696.33158873,SRR12794696.33266614,SRR12794696.33477577,SRR12794696.33883232,SRR12794696.35004719,SRR12794696.36150202,SRR12794696.36747785,SRR12794696.36747786,SRR12794696.36747952,SRR12794696.42722536,SRR12794696.46571959,	ESYT2	5	96,90,49,83,177
