,id,X.chrom,start,end,name,score,strand
26655,gene_33988,chr3,49591922,49708978,BSN,0,+
26656,gene_33989,chr19,7112266,7294045,INSR,0,-
26657,gene_3399,chr16,56716382,56721719,RP11-343H19.2,0,+
26658,gene_33990,chr3,189861445,189861532,AC067718.1,0,+
26659,gene_33991,chr10,98592039,98755716,LCOR,0,+
26660,gene_33992,chr16,691039,691688,AL022341.1,0,-
26661,gene_33993,chr3,29968302,29975647,AC099048.1,0,-
26662,gene_33994,chr2,191745523,191746785,AC005540.3,0,-
26663,gene_33995,chr3,49027319,49044587,P4HTM,0,+
26664,gene_33996,chr22,17414411,17414893,IGKV1OR22-1,0,-
26665,gene_33997,chr16,698473,699200,AL022341.3,0,-
26666,gene_33998,chr22,37946033,37947742,RP5-1177I5.3,0,+
26667,gene_33999,chr17,3627197,3629993,GSG2,0,+
26668,gene_34,chr1,2690149,2693019,ABC14-1188822O7.1,0,+
26669,gene_340,chr6,132451392,132452935,RP3-523C21.3,0,-
26670,gene_3400,chr2,140740253,140740553,RN7SL283P,0,+
26671,gene_34000,chr12,13236494,13256617,GSG1,0,-
26672,gene_34001,chr10,38243850,38243919,AL117337.1,0,-
26673,gene_34002,chr1,144989309,144991365,AL590452.1,0,+
26674,gene_34003,chr17,29335172,29335337,RP11-848P1.7,0,-
26675,gene_34004,chr1,70996209,70997175,RP11-42O15.2,0,+
26676,gene_34005,chr1,70910754,70911219,RP11-42O15.3,0,+
26677,gene_34006,chr15,102416167,102417104,OR4F28P,0,+
26678,gene_34007,chrY,21489455,21490459,AC010133.1,0,+
26679,gene_34008,chr12,57623281,57623981,RP11-123K3.9,0,-
26680,gene_34009,chr17,67945002,67945088,AC002539.2,0,-
26681,gene_3401,chr2,221056599,221056677,AC114765.3,0,+
26682,gene_34010,chr2,220346795,220381599,AC053503.11,0,-
26683,gene_34011,chr2,220292199,220294041,AC053503.12,0,+
26684,gene_34012,chr11,34460472,34493609,CAT,0,+
26685,gene_34013,chr17,68013465,68125000,AC002539.1,0,-
26686,gene_34014,chr17,7293046,7298162,PLSCR3,0,-
26687,gene_34015,chr14,104842867,104845288,RP11-260M19.1,0,-
26688,gene_34016,chr21,44384749,44385473,AP001630.5,0,-
26689,gene_34017,chr14,104689921,104754406,RP11-260M19.2,0,+
26690,gene_34018,chr13,28806638,28806744,RNU6-82P,0,+
26691,gene_34019,chr20,49477445,49477523,AL133228.1,0,+
26692,gene_3402,chr2,220970377,221315499,AC114765.1,0,+
26693,gene_34020,chr3,8792094,8811314,OXTR,0,-
26694,gene_34021,chr1,109756540,109780791,SARS,0,+
26695,gene_34022,chr15,30437080,30437162,AC120045.2,0,+
26696,gene_34023,chrX,86962579,87005883,RP1-138A5.3,0,-
26697,gene_34024,chr12,54891495,54942022,NCKAP1L,0,+
26698,gene_34025,chr5,56775843,56778636,ACTBL2,0,-
26699,gene_34026,chrX,86978089,86978238,RP1-138A5.2,0,-
26700,gene_34027,chr18,33552114,33553879,RP11-723J4.3,0,+
26701,gene_34028,chrX,86958343,86959203,RP1-138A5.1,0,-
26702,gene_34029,chr2,17935125,17970208,GEN1,0,+
26703,gene_3403,chr9,99883941,99884771,RP11-520B13.7,0,+
26704,gene_34030,chr1,36338871,36339353,RP4-789D17.4,0,-
26705,gene_34031,chr12,15773092,16035263,EPS8,0,-
26706,gene_34032,chr11,6616305,6624850,RRP8,0,-
26707,gene_34033,chr4,75858305,75975325,PARM1,0,+
26708,gene_34034,chr11,58378592,58380115,CMB9-55A18.1,0,-
26709,gene_34035,chr7,35672269,35735181,HERPUD2,0,-
26710,gene_34036,chr16,56965960,56978775,HERPUD1,0,+
26711,gene_34037,chr13,25186104,25188121,RP11-556N21.5,0,+
26712,gene_34038,chr11,66276550,66301084,CTD-3074O7.11,0,+
26713,gene_34039,chr1,175276354,175304595,RP3-518E13.2,0,+
26714,gene_3404,chr1,54472972,54483859,LDLRAD1,0,-
26715,gene_34040,chr13,25141011,25171814,RP11-556N21.1,0,+
26716,gene_34041,chr8,73374546,73383207,RP11-351E7.1,0,+
26717,gene_34042,chr8,73341855,73342347,RP11-351E7.2,0,+
26718,gene_34043,chr11,67121100,67121819,CTC-1337H24.3,0,+
26719,gene_34044,chr7,23544399,23571660,TRA2A,0,-
26720,gene_34045,chr3,184970998,184971060,hsa-mir-5588,0,-
26721,gene_34046,chr14,32544152,32545999,RP11-431H16.2,0,-
26722,gene_34047,chr15,96831280,96831660,AC016251.1,0,-
26723,gene_34048,chr1,22313974,22314268,RN7SL386P,0,+
26724,gene_34049,chr15,94368287,94368388,RP11-76E17.1,0,-
26725,gene_3405,chr1,22138758,22151714,LDLRAD2,0,+
26726,gene_34050,chr14,36295524,36401531,BRMS1L,0,+
26727,gene_34051,chr15,94406338,94421585,RP11-76E17.3,0,+
26728,gene_34052,chr15,46985486,47097042,RP11-627D16.1,0,+
26729,gene_34053,chr8,109664602,109665544,RP11-790J24.2,0,+
26730,gene_34054,chr3,24138003,24138851,AC098971.1,0,-
26731,gene_34055,chr3,24137760,24144729,AC098971.2,0,-
26732,gene_34056,chr8,109593291,109638996,RP11-790J24.1,0,+
26733,gene_34057,chr11,90015728,90017340,RP11-121L10.3,0,+
26734,gene_34058,chr11,89956321,89959706,RP11-121L10.2,0,+
26735,gene_34059,chr8,71520812,71575514,RP11-382J12.1,0,+
26736,gene_3406,chr11,35965531,36253686,LDLRAD3,0,+
26737,gene_34060,chr11,70204304,70204783,AP000487.4,0,-
26738,gene_34061,chr11,70218352,70244594,AP000487.5,0,-
26739,gene_34062,chr11,70128473,70209474,AP000487.6,0,-
26740,gene_34063,chr22,39139500,39139915,RP3-508I15.22,0,+
26741,gene_34064,chr20,61162119,61162220,MIR133A2,0,+
26742,gene_34065,chr9,104122699,104145801,BAAT,0,-
26743,gene_34066,chr22,39138630,39139120,RP3-508I15.21,0,+
26744,gene_34067,chr2,143300987,143301544,AC092578.1,0,+
26745,gene_34068,chr14,62581071,62597680,RP11-355I22.3,0,+
26746,gene_34069,chr14,62600867,62606691,RP11-355I22.4,0,-
26747,gene_3407,chr1,33351595,33364042,HPCA,0,+
26748,gene_34070,chr1,156358018,156365401,RP11-139I14.2,0,+
26749,gene_34071,chr6,86702739,86702877,RNU4-12P,0,-
26750,gene_34072,chr14,62617374,62618976,RP11-355I22.8,0,-
26751,gene_34073,chr5,137097235,137097625,RP11-381K20.4,0,+
26752,gene_34074,chr5,137150022,137225025,RP11-381K20.2,0,-
26753,gene_34075,chr10,81697496,81742370,SFTPD,0,-
26754,gene_34076,chr16,34980360,34980465,RNA5SP410,0,+
26755,gene_34077,chr10,18151816,18154400,RP11-457D2.3,0,-
26756,gene_34078,chr16,34985945,34986055,RNA5SP416,0,+
26757,gene_34079,chr2,85884437,85895864,SFTPB,0,-
26758,gene_3408,chr9,34568013,34582827,RP11-296L22.4,0,+
26759,gene_34080,chr8,22014426,22021992,SFTPC,0,+
26760,gene_34081,chr7,57240479,57240990,RP11-1217F2.17,0,-
26761,gene_34082,chr6,31108504,31108690,POLR2LP,0,+
26762,gene_34083,chr16,34987197,34987313,RNA5SP418,0,+
26763,gene_34084,chr16,15452835,15456531,RP11-72I8.2,0,+
26764,gene_34085,chr8,12437796,12438572,RP11-303G3.6,0,+
26765,gene_34086,chr13,99262546,99263130,RP11-295B17.2,0,-
26766,gene_34087,chr8,12495937,12496111,RP11-303G3.9,0,+
26767,gene_34088,chr4,156306504,156306644,RP11-27G13.5,0,+
26768,gene_34089,chr4,156304259,156305254,RP11-27G13.4,0,-
26769,gene_3409,chr9,34521525,34524239,RP11-296L22.8,0,+
26770,gene_34090,chr1,94331839,94345474,DNTTIP2,0,-
26771,gene_34091,chr14,100757448,100772884,SLC25A29,0,-
26772,gene_34092,chr4,156207314,156208288,RP11-27G13.1,0,-
26773,gene_34093,chr16,29000461,29002099,RP11-264B17.5,0,-
26774,gene_34094,chr4,156302194,156302391,RP11-27G13.3,0,-
26775,gene_34095,chr8,6782215,6783598,DEFA6,0,-
26776,gene_34096,chr1,13108842,13112679,PRAMEF23,0,-
26777,gene_34097,chr1,13035543,13038381,PRAMEF22,0,+
26778,gene_34098,chr1,13516066,13526943,PRAMEF21,0,+
26779,gene_34099,chr1,13736907,13747803,PRAMEF20,0,+
26780,gene_341,chr17,1761333,1761740,AC016292.3,0,-
26781,gene_3410,chr10,11865338,11914276,PROSER2,0,+
26782,gene_34100,chr1,13216356,13219581,PRAMEF26,0,-
26783,gene_34101,chr1,13140456,13145000,PRAMEF25,0,+
26784,gene_34102,chr11,76405085,76430845,RP11-672A2.2,0,-
26785,gene_34103,chr11,76318897,76341471,RP11-672A2.5,0,-
26786,gene_34104,chrX,49019325,49024820,MAGIX,0,+
26787,gene_34105,chr1,72767155,72767512,RP11-292O17.1,0,+
26788,gene_34106,chr11,76302067,76302255,RP11-672A2.7,0,+
26789,gene_34107,chr13,45006279,45151283,TSC22D1,0,-
26790,gene_34108,chrX,106956451,107020572,TSC22D3,0,-
26791,gene_34109,chr3,150126122,150184218,TSC22D2,0,+
26792,gene_3411,chr20,54780108,54780229,RNA5SP487,0,-
26793,gene_34110,chr7,100060982,100076902,TSC22D4,0,-
26794,gene_34111,chr10,135294742,135295274,OR7M1P,0,+
26795,gene_34112,chr13,77654646,77655325,RP11-226E21.2,0,-
26796,gene_34113,chrX,3577528,3586233,RP11-558O12.3,0,+
26797,gene_34114,chrY,8898635,8908029,AC068719.1,0,+
26798,gene_34115,chr1,231124735,231124869,AL844165.1,0,-
26799,gene_34116,chr9,34366668,34376851,KIAA1161,0,-
26800,gene_34117,chr10,22074221,22074516,RN7SKP219,0,+
26801,gene_34118,chr7,53557841,53558132,RN7SKP218,0,-
26802,gene_34119,chr10,32635427,32636107,RP11-135A24.4,0,+
26803,gene_3412,chr20,15003498,15003604,RNU6-115P,0,+
26804,gene_34120,chr10,32636325,32663416,RP11-135A24.2,0,+
26805,gene_34121,chr2,239990762,239990855,AC017028.10,0,-
26806,gene_34122,chr5,78825125,78825916,RP11-342F17.2,0,+
26807,gene_34123,chr5,78806257,78806742,RP11-342F17.1,0,+
26808,gene_34124,chr3,130530612,130530939,RN7SKP212,0,-
26809,gene_34125,chr4,47813481,47813652,RN7SKP215,0,-
26810,gene_34126,chr22,37451073,37451387,RN7SKP214,0,-
26811,gene_34127,chr15,77028982,77029321,RN7SKP217,0,+
26812,gene_34128,chr12,114942681,114942992,RN7SKP216,0,-
26813,gene_34129,chr10,6067941,6078390,RP11-536K7.5,0,+
26814,gene_3413,chr12,125210070,125210480,RP11-13J12.2,0,+
26815,gene_34130,chr14,92038788,92041383,AL133373.1,0,-
26816,gene_34131,chr8,17368122,17368809,RP11-349F21.2,0,+
26817,gene_34132,chr5,96672562,96672744,CTD-2278B20.1,0,-
26818,gene_34133,chr10,5976233,5987863,RP11-536K7.3,0,-
26819,gene_34134,chrX,75392771,75398039,PBDC1,0,+
26820,gene_34135,chr16,30362087,30366682,CD2BP2,0,-
26821,gene_34136,chr9,16203933,16276311,C9orf92,0,-
26822,gene_34137,chr19,39755022,39756457,CTC-246B18.12,0,+
26823,gene_34138,chr17,68163102,68165543,KCNJ2-AS1,0,-
26824,gene_34139,chr17,26638667,26642323,AC061975.10,0,+
26825,gene_3414,chr2,100021680,100022305,RP11-527J8.1,0,+
26826,gene_34140,chr5,24352418,24353552,CTD-2074D8.1,0,-
26827,gene_34141,chr6,149916009,149970108,KATNA1,0,-
26828,gene_34142,chr1,240341139,240342944,RP11-567G24.3,0,-
26829,gene_34143,chr1,240305970,240308689,RP11-567G24.1,0,-
26830,gene_34144,chr2,166005705,166005983,RN7SL455P,0,-
26831,gene_34145,chr13,26518632,26518891,RN7SL741P,0,+
26832,gene_34146,chr10,79936685,79937943,RP11-157J13.1,0,+
26833,gene_34147,chr9,136397286,136440641,ADAMTSL2,0,+
26834,gene_34148,chr15,84322838,84708594,ADAMTSL3,0,+
26835,gene_34149,chr9,17906561,18910948,ADAMTSL1,0,+
26836,gene_3415,chr11,20385231,20405329,HTATIP2,0,+
26837,gene_34150,chr17,29898161,29902678,AC003101.1,0,+
26838,gene_34151,chr1,150521845,150533413,ADAMTSL4,0,+
26839,gene_34152,chr19,1505017,1513603,ADAMTSL5,0,-
26840,gene_34153,chr3,87679451,87680769,RP11-288B15.1,0,-
26841,gene_34154,chr6,49518359,49529620,C6orf141,0,+
26842,gene_34155,chr13,56109832,56157659,RP11-415G4.1,0,-
26843,gene_34156,chr11,119692013,119692838,RP11-215D10.1,0,-
26844,gene_34157,chr11,71290760,71314399,KRTAP5-11,0,-
26845,gene_34158,chr1,202440992,202441245,RP11-175B9.3,0,-
26846,gene_34159,chr1,202407524,202409085,RP11-175B9.2,0,+
26847,gene_3416,chr22,25595817,25603330,CRYBB3,0,+
26848,gene_34160,chr1,110235739,110236364,AC000032.2,0,-
26849,gene_34161,chr6,108596846,108597750,RP1-128O3.4,0,+
26850,gene_34162,chr6,108573418,108573604,RP1-128O3.5,0,+
26851,gene_34163,chr6,108639283,108639608,RP1-128O3.6,0,+
26852,gene_34164,chr17,2461096,2461388,RN7SL33P,0,-
26853,gene_34165,chr16,67209505,67217943,KIAA0895L,0,-
26854,gene_34166,chr19,55402039,55402786,CTB-61M7.2,0,+
26855,gene_34167,chr2,87088948,87140101,AC111200.10,0,+
26856,gene_34168,chrY,6587003,6587221,AC013412.1,0,-
26857,gene_34169,chr17,66098049,66111659,AC005332.1,0,+
26858,gene_3417,chr12,57907700,57908023,RN7SL312P,0,+
26859,gene_34170,chrY,6705748,6706293,AC013412.2,0,+
26860,gene_34171,chr8,57135247,57135732,RP11-140I16.3,0,+
26861,gene_34172,chr8,57165519,57165931,RP11-140I16.2,0,-
26862,gene_34173,chr5,33970968,33972733,RP11-1084J3.1,0,+
26863,gene_34174,chr5,33997149,33997829,RP11-1084J3.3,0,-
26864,gene_34175,chrY,16388092,16389369,AC010723.1,0,-
26865,gene_34176,chr9,110802494,110802873,RP11-240E2.2,0,+
26866,gene_34177,chr9,110859712,110860131,RP11-240E2.3,0,-
26867,gene_34178,chr20,51812768,51825244,RP11-15M15.2,0,-
26868,gene_34179,chr9,136528682,136605077,SARDH,0,-
26869,gene_3418,chr3,49711435,49721396,APEH,0,+
26870,gene_34180,chr8,8559666,8561616,AC087269.1,0,+
26871,gene_34181,chr2,109743783,109745386,AC133109.1,0,-
26872,gene_34182,chr6,8073593,8102811,EEF1E1,0,-
26873,gene_34183,chr10,44778374,44789157,RP11-20J15.3,0,-
26874,gene_34184,chr10,44755050,44757261,RP11-20J15.2,0,-
26875,gene_34185,chr12,131776613,131777721,RPS6P20,0,-
26876,gene_34186,chr12,132152037,132152791,RPS6P21,0,+
26877,gene_34187,chr12,93708585,93709717,RP11-486A14.1,0,+
26878,gene_34188,chr8,119988752,119988858,RNU6-12P,0,+
26879,gene_34189,chr18,68002675,68019695,RP11-41O4.1,0,+
26880,gene_3419,chr8,11839830,11842099,DEFB135,0,+
26881,gene_34190,chr18,68047376,68051827,RP11-41O4.2,0,-
26882,gene_34191,chr18,68079291,68079627,RP11-41O4.3,0,+
26883,gene_34192,chr10,25156574,25157119,RP11-129O7.2,0,+
26884,gene_34193,chr9,111121132,111121209,AL137019.1,0,-
26885,gene_34194,chr2,38294116,38337044,CYP1B1,0,-
26886,gene_34195,chr17,56975137,56977053,RP11-579O24.1,0,+
26887,gene_34196,chr17,57043313,57044088,RP11-579O24.3,0,+
26888,gene_34197,chr10,56624434,56628882,RP11-264A11.1,0,-
26889,gene_34198,chr8,100245276,100246687,AP004290.1,0,-
26890,gene_34199,chr4,109710356,109710418,AC097473.1,0,-
26891,gene_342,chr7,121059126,121059899,RP11-3L10.2,0,+
26892,gene_3420,chr8,11831446,11832108,DEFB136,0,-
26893,gene_34200,chr21,21728060,21728164,RNU6-772P,0,-
26894,gene_34201,chr17,11060772,11061062,RN7SL601P,0,+
26895,gene_34202,chr8,122624356,122653630,HAS2,0,-
26896,gene_34203,chr4,130014472,130037795,C4orf33,0,+
26897,gene_34204,chr9,43399987,43401315,ATP5A1P5,0,+
26898,gene_34205,chr4,53811816,53824254,RP11-752D24.2,0,+
26899,gene_34206,chr4,53656161,53681631,RP11-752D24.3,0,+
26900,gene_34207,chr16,72038936,72040442,ATP5A1P3,0,-
26901,gene_34208,chr17,65970050,65972188,RP11-855A2.2,0,+
26902,gene_34209,chr18,29992145,29993199,AC021224.1,0,+
26903,gene_3421,chr8,12168471,12175825,DEFB130,0,-
26904,gene_34210,chr9,39654198,39655518,ATP5A1P9,0,-
26905,gene_34211,chr17,65947001,65947862,RP11-855A2.3,0,-
26906,gene_34212,chr8,11173368,11182938,AF131216.6,0,-
26907,gene_34213,chr4,113150717,113152752,RP11-73K9.2,0,-
26908,gene_34214,chr4,113194124,113194472,RP11-73K9.3,0,-
26909,gene_34215,chr17,67090430,67091640,LOC100421166,0,-
26910,gene_34216,chr2,42158739,42160863,AC104654.2,0,-
26911,gene_34217,chr1,18493423,18505840,RP11-174G17,0,-
26912,gene_34218,chr2,42104214,42121186,AC104654.1,0,+
26913,gene_34219,chr15,40674922,40686447,KNSTRN,0,+
26914,gene_3422,chr4,9446260,9452240,DEFB131,0,+
26915,gene_34220,chr16,14403142,14403228,MIR365A,0,+
26916,gene_34221,chr2,242823514,243020873,AC131097.3,0,+
26917,gene_34222,chr2,227596033,227664475,IRS1,0,-
26918,gene_34223,chr13,110405045,110438915,IRS2,0,-
26919,gene_34224,chr2,242836136,242844702,AC131097.4,0,-
26920,gene_34225,chr20,34106682,34107108,RP3-477O4.16,0,+
26921,gene_34226,chr15,72633260,72668817,HEXA,0,-
26922,gene_34227,chr20,34064028,34078808,RP3-477O4.14,0,-
26923,gene_34228,chr10,43837234,43837358,RNU6ATAC11P,0,+
26924,gene_34229,chrX,70752933,70795747,OGT,0,+
26925,gene_3423,chr20,238377,241737,DEFB132,0,+
26926,gene_34230,chr12,73004458,73005096,RP11-385F23.1,0,+
26927,gene_34231,chr5,171706206,171706319,AC008671.1,0,+
26928,gene_34232,chr1,232853817,232857996,RP11-66A2.1,0,+
26929,gene_34233,chr1,232863000,232878461,RP11-66A2.2,0,-
26930,gene_34234,chr14,106346892,106346911,IGHD1-26,0,-
26931,gene_34235,chr10,96261191,96373662,HELLS,0,+
26932,gene_34236,chr5,78049419,78049696,CTD-2045M21.1,0,+
26933,gene_34237,chr17,15943786,15944587,CTC-529I10.2,0,+
26934,gene_34238,chr17,15926637,15926967,CTC-529I10.1,0,-
26935,gene_34239,chr1,9005926,9035151,CA6,0,+
26936,gene_3424,chr6,49913734,49917978,DEFB133,0,-
26937,gene_34240,chr1,6607965,6608679,RP11-58A11.2,0,+
26938,gene_34241,chrX,1710486,1721407,AKAP17A,0,+
26939,gene_34242,chr20,21134664,21198927,RP4-777D9.2,0,-
26940,gene_34243,chr21,45621173,45622579,AP001057.1,0,+
26941,gene_34244,chr11,3913628,3914117,AC090804.1,0,-
26942,gene_34245,chr17,70339081,70351277,RP11-1124B17.1,0,+
26943,gene_34246,chr17,58227297,58248260,CA4,0,+
26944,gene_34247,chr12,110867764,110868087,HMGA1P3,0,-
26945,gene_34248,chr4,73964539,73964862,HMGA1P2,0,+
26946,gene_34249,chr4,11742572,11771092,RP11-74M11.2,0,-
26947,gene_3425,chr5,140997981,141006048,AC008781.7,0,+
26948,gene_34250,chr1,183605220,183897665,RGL1,0,+
26949,gene_34251,chr19,11495017,11530018,RGL3,0,-
26950,gene_34252,chr6,33259431,33267101,RGL2,0,-
26951,gene_34253,chr22,24030323,24041363,RGL4,0,+
26952,gene_34254,chr5,59960257,59960333,AC109133.1,0,+
26953,gene_34255,chr9,115822366,115822787,RP11-349F12.4,0,-
26954,gene_34256,chr3,57785783,57787175,PDHA1P1,0,-
26955,gene_34257,chr17,35497536,35498349,RP11-19G24.1,0,-
26956,gene_34258,chr6,31514647,31526606,NFKBIL1,0,+
26957,gene_34259,chr4,15494353,15494596,AC007016.3,0,-
26958,gene_3426,chr6,54349967,54350648,RP3-510B21.1,0,-
26959,gene_34260,chr7,157647221,157658784,AC011899.9,0,+
26960,gene_34261,chr8,73114986,73163800,RP11-656G20.1,0,-
26961,gene_34262,chr6,111195973,111216916,AMD1,0,+
26962,gene_34263,chr15,92186247,92192344,RP11-692C24.2,0,-
26963,gene_34264,chr15,92220001,92220290,RP11-692C24.3,0,+
26964,gene_34265,chr15,92076121,92078325,RP11-692C24.1,0,+
26965,gene_34266,chr2,46619436,46621306,AC016912.3,0,-
26966,gene_34267,chr4,85154810,85154916,RNU6-774P,0,+
26967,gene_34268,chr8,52722670,52723241,RP11-11C20.3,0,-
26968,gene_34269,chr9,115833263,115833684,RP11-349F12.3,0,-
26969,gene_3427,chrX,64490793,64492899,CCT4P2,0,+
26970,gene_34270,chr18,44558943,44561992,ELOA2,0,-
26971,gene_34271,chr3,130830514,130830602,AC121332.1,0,-
26972,gene_34272,chr21,32201357,32202078,KRTAP7-1,0,-
26973,gene_34273,chr2,178903629,178903731,RNU6-629P,0,+
26974,gene_34274,chr5,120375785,120379727,AC008565.1,0,+
26975,gene_34275,chr3,150608423,150756605,RP11-166N6.2,0,+
26976,gene_34276,chr3,150600784,150659530,RP11-166N6.3,0,-
26977,gene_34277,chr1,156182784,156209833,PMF1,0,+
26978,gene_34278,chr3,47643205,47646167,RP11-717D12.1,0,-
26979,gene_34279,chr11,47459308,47470730,RAPSN,0,-
26980,gene_3428,chr12,15265297,15267632,RP11-1018J8.2,0,-
26981,gene_34280,chrX,151283466,151307028,RP11-1007I13.4,0,-
26982,gene_34281,chr19,37308330,37341689,ZNF790,0,-
26983,gene_34282,chr10,135204338,135233999,RP11-108K14.8,0,+
26984,gene_34283,chr19,35447258,35454953,ZNF792,0,-
26985,gene_34284,chr19,37997841,38039664,ZNF793,0,+
26986,gene_34285,chr5,68334345,68339648,CTC-498J12.1,0,-
26987,gene_34286,chr5,68408939,68432221,CTC-498J12.3,0,-
26988,gene_34287,chr5,68364752,68365027,CTC-498J12.2,0,-
26989,gene_34288,chr19,12500830,12512085,ZNF799,0,-
26990,gene_34289,chr19,10149030,10149089,MIR5589,0,+
26991,gene_3429,chr9,99914176,99914976,RP11-520B13.8,0,-
26992,gene_34290,chr1,32552550,32552608,MIR5585,0,+
26993,gene_34291,chr1,45011165,45011224,MIR5584,0,+
26994,gene_34292,chr16,585316,585368,MIR5587,0,+
26995,gene_34293,chr14,60113680,60113738,MIR5586,0,-
26996,gene_34294,chr1,37966536,37966595,MIR5581,0,-
26997,gene_34295,chr14,50151262,50151383,RNU6ATAC30P,0,+
26998,gene_34296,chr11,46774675,46774742,MIR5582,0,-
26999,gene_34297,chr16,67840668,67866051,TSNAXIP1,0,+
27000,gene_34298,chr5,95545825,95545931,RNU6-524P,0,-
27001,gene_34299,chr6,4345977,4347271,RP3-527G5.1,0,-
27002,gene_343,chr7,121080888,121081315,RP11-3L10.3,0,-
27003,gene_3430,chr11,77024651,77025077,CTD-2589O24.1,0,+
27004,gene_34300,chr2,178209171,178209564,AC019080.1,0,+
27005,gene_34301,chr7,38380301,38380599,TRGV6,0,-
27006,gene_34302,chr7,38374642,38375115,TRGV7,0,-
27007,gene_34303,chr2,242088991,242123067,PPP1R7,0,+
27008,gene_34304,chr7,38388956,38389623,TRGV5,0,-
27009,gene_34305,chr7,38402465,38403119,TRGV2,0,-
27010,gene_34306,chr7,38398113,38398763,TRGV3,0,-
27011,gene_34307,chr17,8414443,8414506,RNU7-43P,0,+
27012,gene_34308,chr7,38407187,38407770,TRGV1,0,-
27013,gene_34309,chr19,15783567,15807984,CYP4F12,0,+
27014,gene_3431,chr22,46402496,46406657,CITF22-92A6.2,0,+
27015,gene_34310,chr3,7994492,8653610,AC087859.1,0,-
27016,gene_34311,chr19,16023177,16045677,CYP4F11,0,-
27017,gene_34312,chr1,28157289,28178187,PPP1R8,0,+
27018,gene_34313,chr7,38369944,38370536,TRGV8,0,-
27019,gene_34314,chr7,38356618,38358462,TRGV9,0,-
27020,gene_34315,chr12,133464428,133465169,RP11-46H11.12,0,+
27021,gene_34316,chr13,44943501,44944013,RP11-269C23.5,0,-
27022,gene_34317,chr15,50647156,50664399,GABPB1-AS1,0,+
27023,gene_34318,chr7,142605267,142630905,TRPV5,0,-
27024,gene_34319,chr2,98081083,98099107,AC159540.1,0,-
27025,gene_3432,chrY,6657194,6657385,RP11-507A3.1,0,+
27026,gene_34320,chr2,98086668,98100427,AC159540.2,0,+
27027,gene_34321,chr2,98069548,98071970,AC159540.3,0,-
27028,gene_34322,chr17,3468738,3512705,TRPV1,0,-
27029,gene_34323,chr17,3413796,3461289,TRPV3,0,-
27030,gene_34324,chr17,16318856,16340317,TRPV2,0,+
27031,gene_34325,chr12,85430092,85657002,LRRIQ1,0,+
27032,gene_34326,chr1,103228878,103319398,RP5-936J12.1,0,-
27033,gene_34327,chr9,94972489,95056038,IARS,0,-
27034,gene_34328,chr19,49467232,49468415,CTD-2639E6.9,0,+
27035,gene_34329,chr5,42806496,42807099,CTD-2325A15.5,0,+
27036,gene_3433,chr10,134596683,134599556,NKX6-2,0,-
27037,gene_34330,chr5,42897364,42897934,CTD-2325A15.2,0,-
27038,gene_34331,chr5,42892421,42892919,CTD-2325A15.3,0,-
27039,gene_34332,chr13,38136720,38172981,POSTN,0,-
27040,gene_34333,chr7,38335364,38335834,TRGVB,0,-
27041,gene_34334,chr7,38362047,38362331,TRGVA,0,-
27042,gene_34335,chr5,176513887,176525145,FGFR4,0,+
27043,gene_34336,chr13,72278313,72278787,RP11-393H6.3,0,+
27044,gene_34337,chr10,123237848,123357972,FGFR2,0,-
27045,gene_34338,chr4,1795020,1810599,FGFR3,0,+
27046,gene_34339,chr20,14303634,14318262,FLRT3,0,-
27047,gene_3434,chr8,41502697,41508188,NKX6-3,0,-
27048,gene_34340,chr8,38268656,38326352,FGFR1,0,-
