id,X.chrom,start,end,name,score,strand
circ_1974,chr1,62455839,62483619,INADL,2,+
circ_19740,chr7,156994414,157024021,UBE3C,37,+
circ_19741,chr7,157009560,157018233,UBE3C,5,+
circ_19742,chr7,157009560,157024021,UBE3C,2,+
circ_19743,chr7,157013382,157016045,UBE3C,17,+
circ_19744,chr7,157013382,157024021,UBE3C,6,+
circ_19745,chr7,157013382,157041274,UBE3C,3,+
circ_19746,chr7,157015947,157018233,UBE3C,372,+
circ_19747,chr7,158434122,158439255,NCAPG2,18,-
circ_19748,chr7,158436980,158439255,NCAPG2,67,-
circ_19749,chr7,158528193,158531812,ESYT2,22,-
circ_1975,chr1,62905469,62907970,USP1,32,+
circ_19750,chr7,158531713,158540971,ESYT2,7,-
circ_19751,chr7,158542339,158590767,ESYT2,16,-
circ_19752,chr7,158552176,158557544,ESYT2,7810,-
circ_19753,chr7,158552176,158591763,ESYT2,45,-
circ_19754,chr7,158557367,158590767,ESYT2,5,-
circ_19755,chr7,158566031,158590767,ESYT2,177,-
circ_19756,chr7,158580694,158590767,ESYT2,10,-
circ_19757,chr7,158586340,158590767,ESYT2,6,-
circ_19758,chr7,158590632,158591763,ESYT2,14,-
circ_19759,chr7,158669299,158672680,WDR60,2,+
circ_1976,chr1,62905469,62908990,USP1,13,+
circ_19760,chr7,158672374,158684024,WDR60,55,+
circ_19761,chr7,158672374,158698782,WDR60,37,+
circ_19762,chr7,158672374,158711560,WDR60,30,+
circ_19763,chr7,158694429,158698782,WDR60,15,+
circ_19764,chr7,158704240,158711560,WDR60,48,+
circ_19765,chr7,1614350,1615524,KIAA1908,2,+
circ_19766,chr7,16255690,16317851,ISPD,84,-
circ_19767,chr7,16255690,16348252,ISPD,2,-
circ_19768,chr7,16298014,16317851,ISPD,821,-
circ_19769,chr7,16298014,16348252,ISPD,20,-
circ_1977,chr1,62907158,62907970,USP1,399,+
circ_19770,chr7,16415716,16445962,ISPD,21,-
circ_19771,chr7,16720925,16729531,BZW2,2,+
circ_19772,chr7,16737672,16744294,BZW2,2,+
circ_19773,chr7,17175031,17189830,,3,-
circ_19774,chr7,17854456,17855912,SNX13,2,-
circ_19775,chr7,17885217,17890587,SNX13,301,-
circ_19776,chr7,17889969,17915413,SNX13,10,-
circ_19777,chr7,17908029,17915413,SNX13,620,-
circ_19778,chr7,17908029,17920656,SNX13,8,-
circ_19779,chr7,17908029,17933057,SNX13,3,-
circ_1978,chr1,62907158,62908990,USP1,47,+
circ_19780,chr7,17908029,17937069,SNX13,93,-
circ_19781,chr7,17913150,17915413,SNX13,3,-
circ_19782,chr7,17913150,17937069,SNX13,2,-
circ_19783,chr7,17915102,17915413,SNX13,38,-
circ_19784,chr7,17929985,17937069,SNX13,601,-
circ_19785,chr7,18624903,18633652,HDAC9,165,+
circ_19786,chr7,18624903,18706099,HDAC9,2,+
circ_19787,chr7,18684293,18688306,HDAC9,9,+
circ_19788,chr7,18705835,18706099,HDAC9,173,+
circ_19789,chr7,1937835,1938026,MAD1L1,2,-
circ_1979,chr1,62907158,62911100,USP1,5,+
circ_19790,chr7,1937835,1976533,MAD1L1,9,-
circ_19791,chr7,1937835,2020176,MAD1L1,3,-
circ_19792,chr7,1976322,2054277,MAD1L1,2,-
circ_19793,chr7,20179939,20180781,MACC1,2,-
circ_19794,chr7,20193815,20201493,MACC1,2,-
circ_19795,chr7,2108828,2188873,MAD1L1,3,-
circ_19796,chr7,21516696,21521741,SP4,49,+
circ_19797,chr7,21951234,21956512,CDCA7L,3,-
circ_19798,chr7,2252846,2259091,MAD1L1,19,-
circ_19799,chr7,2252846,2262389,MAD1L1,76,-
circ_198,chr1,115262199,115263338,CSDE1,129,-
circ_1980,chr1,62908829,62911100,USP1,13,+
circ_19800,chr7,2252846,2265185,MAD1L1,5,-
circ_19801,chr7,2269618,2270359,MAD1L1,11,-
circ_19802,chr7,2269618,2270362,MAD1L1,177,-
circ_19803,chr7,2269618,2270399,MAD1L1,14,-
circ_19804,chr7,22999874,23030758,FAM126A,474,-
circ_19805,chr7,23004033,23030758,FAM126A,16,-
circ_19806,chr7,23015828,23023664,FAM126A,457,-
circ_19807,chr7,23015828,23030758,FAM126A,508,-
circ_19808,chr7,23023562,23030758,FAM126A,55,-
circ_19809,chr7,23163395,23183644,KLHL7,2,+
circ_1981,chr1,62908829,62913182,USP1,34,+
circ_19810,chr7,23180387,23183644,KLHL7,6,+
circ_19811,chr7,23224688,23224917,NUPL2,130,+
circ_19812,chr7,23224688,23226765,NUPL2,13,+
circ_19813,chr7,23547038,23552701,TRA2A,13,-
circ_19814,chr7,23552512,23562051,TRA2A,15,-
circ_19815,chr7,23555981,23562051,TRA2A,2,-
circ_19816,chr7,23561325,23562051,TRA2A,11,-
circ_19817,chr7,23643704,23651172,CCDC126,282,+
circ_19818,chr7,23650789,23651172,CCDC126,7099,+
circ_19819,chr7,23650789,23661842,CCDC126,3,+
circ_1982,chr1,62908829,62914337,USP1,21,+
circ_19820,chr7,23650789,23661846,CCDC126,2,+
circ_19821,chr7,23792335,23794093,STK31,3,+
circ_19822,chr7,2400344,2404164,EIF3B,10,+
circ_19823,chr7,2403266,2404164,EIF3B,57,+
circ_19824,chr7,2404006,2406083,EIF3B,21,+
circ_19825,chr7,2414162,2416710,EIF3B,4,+
circ_19826,chr7,2415023,2418877,EIF3B,3,+
circ_19827,chr7,24659670,24690331,MPP6,35,+
circ_19828,chr7,24659670,24703340,MPP6,2,+
circ_19829,chr7,24659670,24708279,MPP6,169,+
circ_1983,chr1,62910408,62913182,USP1,150,+
circ_19830,chr7,24659670,24720139,MPP6,9,+
circ_19831,chr7,24663281,24681487,MPP6,44,+
circ_19832,chr7,24663281,24690331,MPP6,145,+
circ_19833,chr7,24663281,24708279,MPP6,294,+
circ_19834,chr7,24663284,24681487,MPP6,95,+
circ_19835,chr7,24663284,24690331,MPP6,574,+
circ_19836,chr7,24663284,24708279,MPP6,591,+
circ_19837,chr7,24663284,24720139,MPP6,32,+
circ_19838,chr7,24681334,24690331,MPP6,24,+
circ_19839,chr7,24681334,24708279,MPP6,10,+
circ_1984,chr1,62910408,62914337,USP1,64,+
circ_19840,chr7,24689230,24708279,MPP6,2,+
circ_19841,chr7,24703208,24705708,MPP6,5,+
circ_19842,chr7,2477438,2478180,BC034268,8,+
circ_19843,chr7,2477438,2478965,BC034268,27,+
circ_19844,chr7,2477438,2483381,BC034268,381,+
circ_19845,chr7,2482181,2483381,BC034268,16,+
circ_19846,chr7,24854677,24856307,OSBPL3,4,-
circ_19847,chr7,24854677,24874355,OSBPL3,9,-
circ_19848,chr7,24870386,24882032,OSBPL3,3,-
circ_19849,chr7,25191214,25200879,C7orf31,2,-
circ_1985,chr1,62913011,62914337,USP1,2,+
circ_19850,chr7,2564328,2566555,LFNG,19,+
circ_19851,chr7,26209359,26211161,,36,-
circ_19852,chr7,26232114,26237352,HNRNPA2B1,89,-
circ_19853,chr7,26232870,26237352,HNRNPA2B1,3,-
circ_19854,chr7,26235466,26237352,HNRNPA2B1,109,-
circ_19855,chr7,26236020,26237352,HNRNPA2B1,60,-
circ_19856,chr7,26236426,26237352,HNRNPA2B1,13,-
circ_19857,chr7,26245987,26248175,CBX3,52,+
circ_19858,chr7,26709709,26729981,SKAP2,8,-
circ_19859,chr7,26724354,26729981,SKAP2,223,-
circ_1986,chr1,63042932,63052295,DOCK7,23,-
circ_19860,chr7,26724354,26766625,SKAP2,243,-
circ_19861,chr7,26724354,26779583,SKAP2,63,-
circ_19862,chr7,26765046,26766625,SKAP2,12,-
circ_19863,chr7,26765046,26779583,SKAP2,47,-
circ_19864,chr7,26883648,26894509,SKAP2,265,-
circ_19865,chr7,27642756,27689252,HIBADH,6,-
circ_19866,chr7,27668989,27672045,HIBADH,9,-
circ_19867,chr7,27668989,27672060,HIBADH,3,-
circ_19868,chr7,27668989,27672064,HIBADH,496,-
circ_19869,chr7,27668989,27689252,HIBADH,500,-
circ_1987,chr1,63269389,63276257,ATG4C,14,+
circ_19870,chr7,27788136,27809453,TAX1BP1,20,+
circ_19871,chr7,27805452,27808574,TAX1BP1,2,+
circ_19872,chr7,27805452,27839709,TAX1BP1,2,+
circ_19873,chr7,27824781,27825108,TAX1BP1,662,+
circ_19874,chr7,27824781,27827222,TAX1BP1,4,+
circ_19875,chr7,27824781,27834065,TAX1BP1,3,+
circ_19876,chr7,27824781,27839709,TAX1BP1,256,+
circ_19877,chr7,27824781,27856657,TAX1BP1,3,+
circ_19878,chr7,27831624,27839709,TAX1BP1,2,+
circ_19879,chr7,27835734,27839709,TAX1BP1,15,+
circ_1988,chr1,63269389,63286880,ATG4C,85,+
circ_19880,chr7,28141237,28144689,JAZF1,22,-
circ_19881,chr7,28758369,28763949,CREB5,4,+
circ_19882,chr7,29070192,29070375,CPVL,3,-
circ_19883,chr7,29070192,29105737,CPVL,6,-
circ_19884,chr7,29070192,29112039,CPVL,4,-
circ_19885,chr7,29126099,29135833,CPVL,2,-
circ_19886,chr7,29437988,29440444,CHN2,5,+
circ_19887,chr7,29980297,29994976,SCRN1,2,-
circ_19888,chr7,30197053,30231350,C7orf41,2,+
circ_19889,chr7,30280391,30280666,,2,+
circ_1989,chr1,63269389,63307218,ATG4C,11,+
circ_19890,chr7,30363257,30363918,ZNRF2,94,+
circ_19891,chr7,30363257,30366113,ZNRF2,4,+
circ_19892,chr7,30363257,30405911,ZNRF2,38,+
circ_19893,chr7,30395343,30405911,ZNRF2,9,+
circ_19894,chr7,30395343,30430651,ZNRF2,2,+
circ_19895,chr7,30496336,30496658,NOD1,5,-
circ_19896,chr7,30563982,30590397,LOC401320,2,-
circ_19897,chr7,30590251,30601744,LOC401320,369,-
circ_19898,chr7,30590251,30608605,LOC401320,3,-
circ_19899,chr7,30590251,30614497,LOC401320,326,-
circ_199,chr1,115262199,115280693,CSDE1,2,-
circ_1990,chr1,63282245,63286880,ATG4C,22,+
circ_19900,chr7,30590251,30625095,LOC401320|DJ031144,2,-
circ_19901,chr7,30603346,30614497,LOC401320,2,-
circ_19902,chr7,30612615,30614497,LOC401320,117,-
circ_19903,chr7,30638411,30643188,GARS,2,+
circ_19904,chr7,30661008,30662078,GARS,258,+
circ_19905,chr7,32582752,32591907,AVL9,4,+
circ_19906,chr7,32582752,32599076,AVL9,6,+
circ_19907,chr7,32593338,32594208,AVL9,2,+
circ_19908,chr7,32598170,32599076,AVL9,7,+
circ_19909,chr7,32615628,32616027,,3,-
circ_1991,chr1,63294710,63307218,ATG4C,20,+
circ_19910,chr7,32672154,32678977,DPY19L1P1,3004,-
circ_19911,chr7,32672154,32710296,DPY19L1P1,56,-
circ_19912,chr7,32672154,32718742,DPY19L1P1,287,-
circ_19913,chr7,32674863,32678977,DPY19L1P1,56,-
circ_19914,chr7,32695598,32718742,DPY19L1P1,46,-
circ_19915,chr7,32852368,32862833,AVL9,2,+
circ_19916,chr7,32909595,32919554,KBTBD2,2,-
circ_19917,chr7,32914318,32914769,KBTBD2,127,-
circ_19918,chr7,32914603,32919554,KBTBD2,9,-
circ_19919,chr7,33054146,33060134,NT5C3,2,-
circ_1992,chr1,63877596,63885111,ALG6,92,+
circ_19920,chr7,33057050,33066527,NT5C3,9,-
circ_19921,chr7,33057050,33075600,NT5C3,62,-
circ_19922,chr7,33060883,33063720,NT5C3,15,-
circ_19923,chr7,33185853,33195314,BBS9,28,+
circ_19924,chr7,33185853,33217203,BBS9,150,+
circ_19925,chr7,33185853,33223017,BBS9,18,+
circ_19926,chr7,33296847,33313568,BBS9,2,+
circ_19927,chr7,33312623,33313568,BBS9,4,+
circ_19928,chr7,33312623,33322893,BBS9,2,+
circ_19929,chr7,33376052,33397607,BBS9,6,+
circ_1993,chr1,63877596,63894797,ALG6,18,+
circ_19930,chr7,33376052,33407474,BBS9,5,+
circ_19931,chr7,33376052,33427756,BBS9,22,+
circ_19932,chr7,33388679,33427756,BBS9,129,+
circ_19933,chr7,33390638,33427756,BBS9,12,+
circ_19934,chr7,33390685,33427756,BBS9,6,+
circ_19935,chr7,33390830,33427756,BBS9,264,+
circ_19936,chr7,33397466,33427756,BBS9,281,+
circ_19937,chr7,33397466,33476412,BBS9,2,+
circ_19938,chr7,33407378,33427756,BBS9,142,+
circ_19939,chr7,33423277,33427756,BBS9,4,+
circ_1994,chr1,63944434,63955889,ITGB3BP,108,-
circ_19940,chr7,33644476,33646165,BBS9,34,+
circ_19941,chr7,35006505,35013217,DPY19L1,98,-
circ_19942,chr7,35009044,35013217,DPY19L1,5,-
circ_19943,chr7,35677959,35712888,HERPUD2,24,-
circ_19944,chr7,35707043,35709938,HERPUD2,4,-
circ_19945,chr7,35707043,35712888,HERPUD2,1023,-
circ_19946,chr7,35707043,35734237,HERPUD2,2,-
circ_19947,chr7,35709824,35712888,HERPUD2,2,-
circ_19948,chr7,35820818,35833632,,85,-
circ_19949,chr7,35868415,35872510,sep-07,2,+
circ_1995,chr1,64114187,64125364,PGM1,3,+
circ_19950,chr7,35871104,35872510,sep-07,44,+
circ_19951,chr7,36320723,36336796,EEPD1,42,+
circ_19952,chr7,36438687,36456799,ANLN,2,+
circ_19953,chr7,36445789,36450775,ANLN,9,+
circ_19954,chr7,36450122,36450775,ANLN,40,+
circ_19955,chr7,3645883,3681737,SDK1,18,+
circ_19956,chr7,36564709,36570120,AOAH,15,-
circ_19957,chr7,3658711,3681737,SDK1,127,+
circ_19958,chr7,36616179,36637488,AOAH,41,-
circ_19959,chr7,36616179,36648084,AOAH,12,-
circ_1996,chr1,65016276,65068595,CACHD1,7,+
circ_19960,chr7,36633944,36662856,AOAH,33,-
circ_19961,chr7,36909997,36917722,ELMO1,3,-
circ_19962,chr7,37052903,37073017,ELMO1,19,-
circ_19963,chr7,37052903,37096509,ELMO1,9,-
circ_19964,chr7,37136223,37172839,ELMO1,53,-
circ_19965,chr7,37166148,37172839,ELMO1,5,-
circ_19966,chr7,37250990,37256300,ELMO1,3,-
circ_19967,chr7,37250990,37264635,ELMO1,5,-
circ_19968,chr7,37354453,37355564,ELMO1,6,-
circ_19969,chr7,37468393,37469359,ELMO1,2,-
circ_1997,chr1,65047838,65068595,CACHD1,3,+
circ_19970,chr7,37736798,37755370,BC043356,37,+
circ_19971,chr7,37749319,37769640,BC043356,7,+
circ_19972,chr7,37755329,37769640,BC043356,97,+
circ_19973,chr7,37768584,37769640,BC043356,16,+
circ_19974,chr7,37768799,37769640,BC043356,3,+
circ_19975,chr7,37879056,37896947,TXNDC3,24,+
circ_19976,chr7,37879056,37904023,TXNDC3,2,+
circ_19977,chr7,37879056,37916609,TXNDC3,4,+
circ_19978,chr7,37883982,37896947,TXNDC3,7,+
circ_19979,chr7,37896875,37907500,TXNDC3,6,+
circ_1998,chr1,65095037,65107652,CACHD1,2,+
circ_19980,chr7,37896875,37916609,TXNDC3,630,+
circ_19981,chr7,37896879,37916609,TXNDC3,2,+
circ_19982,chr7,37901629,37916609,TXNDC3,2,+
circ_19983,chr7,38110525,38142061,,3,+
circ_19984,chr7,38247047,38259261,STARD3NL,9,+
circ_19985,chr7,38282028,38289173,TRGC2,65,-
circ_19986,chr7,38282028,38299831,TRGC2|TARP,18,-
circ_19987,chr7,38284783,38289173,TRGC2,75,-
circ_19988,chr7,38295937,38301819,TARP|TRGC2|TCR_V3-JP2-Cgamma2|TCRGC2,36,-
circ_19989,chr7,38295937,38305279,TARP|TRGC2|TCR_V3-JP2-Cgamma2|TCRGC2,13,-
circ_1999,chr1,65234338,65255197,RAVER2,7,+
circ_19990,chr7,38301771,38305279,TARP,16,-
circ_19991,chr7,38381856,38390051,LOC100506776,4,+
circ_19992,chr7,38631157,38632100,,2,+
circ_19993,chr7,38829400,38836464,VPS41,36,-
circ_19994,chr7,40023669,40041630,CDK13,2,+
circ_19995,chr7,40027197,40027857,CDK13,109,+
circ_19996,chr7,40027197,40037263,CDK13,6,+
circ_19997,chr7,40027197,40041630,CDK13,275,+
circ_19998,chr7,40037092,40041630,CDK13,177,+
circ_19999,chr7,40037092,40087476,CDK13,10,+
circ_2,chr1,10032075,10041228,NMNAT1,45,+
circ_20,chr1,100680372,100681755,DBT,6,-
circ_200,chr1,115267841,115280693,CSDE1,16,-
circ_2000,chr1,65243305,65255197,RAVER2,5,+
circ_20000,chr7,40038959,40087476,CDK13,25,+
circ_20001,chr7,40117603,40118450,CDK13,5,+
circ_20002,chr7,40121488,40121773,CDK13,3,+
circ_20003,chr7,40132563,40133995,CDK13,7,+
circ_20004,chr7,42956731,42957434,PSMA2,4,-
circ_20005,chr7,43635499,43635712,STK17A,152,+
circ_20006,chr7,43635499,43647999,STK17A,18,+
circ_20007,chr7,43647854,43659322,STK17A,59,+
circ_20008,chr7,43659195,43666185,STK17A,4,+
circ_20009,chr7,43679047,43680248,C7orf44,275,-
circ_2001,chr1,65268658,65280523,RAVER2,2,+
circ_20010,chr7,44025790,44026276,POLR2J4,6,-
circ_20011,chr7,44089823,44091541,DBNL,7,+
circ_20012,chr7,44089823,44092540,DBNL,186,+
circ_20013,chr7,44663915,44664164,OGDH,3,+
circ_20014,chr7,44663915,44687133,OGDH,6,+
circ_20015,chr7,44663915,44687358,OGDH,2,+
circ_20016,chr7,44684925,44687358,OGDH,210,+
circ_20017,chr7,44684925,44706450,OGDH,14,+
circ_20018,chr7,44714009,44714867,OGDH,466,+
circ_20019,chr7,44714009,44715748,OGDH,117,+
circ_2002,chr1,65278420,65280523,RAVER2,18,+
circ_20020,chr7,44714009,44721447,OGDH,11,+
circ_20021,chr7,44733423,44734175,OGDH,6,+
circ_20022,chr7,44739739,44741214,OGDH,66,+
circ_20023,chr7,45077851,45104245,CCM2,5,+
circ_20024,chr7,45103516,45104245,CCM2,61,+
circ_20025,chr7,4757643,4780654,FOXK1,2,+
circ_20026,chr7,4780468,4780654,FOXK1,21,+
circ_20027,chr7,4780468,4782480,FOXK1,2,+
circ_20028,chr7,48214501,48228436,ABCA13,4,+
circ_20029,chr7,48215454,48228436,ABCA13,34,+
circ_2003,chr1,65455117,65459264,BC035370,13,-
circ_20030,chr7,48225008,48228436,ABCA13,23,+
circ_20031,chr7,48232555,48237957,ABCA13,21,+
circ_20032,chr7,48258950,48269552,ABCA13,4,+
circ_20033,chr7,48258950,48273748,ABCA13,12,+
circ_20034,chr7,48258950,48280663,ABCA13,2,+
circ_20035,chr7,48266858,48269552,ABCA13,66,+
circ_20036,chr7,48266858,48273748,ABCA13,29,+
circ_20037,chr7,48335296,48338084,ABCA13,3,+
circ_20038,chr7,48349543,48392084,ABCA13,6,+
circ_20039,chr7,48352663,48378052,ABCA13,3,+
circ_2004,chr1,65455117,65460771,BC035370,112,-
circ_20040,chr7,48365324,48378052,ABCA13,3,+
circ_20041,chr7,48375018,48378052,ABCA13,11,+
circ_20042,chr7,48375018,48392084,ABCA13,71,+
circ_20043,chr7,48390239,48392084,ABCA13,9,+
circ_20044,chr7,48390239,48407505,ABCA13,4,+
circ_20045,chr7,48428636,48431736,ABCA13,3,+
circ_20046,chr7,48431517,48452180,ABCA13,2,+
circ_20047,chr7,48443279,48452180,ABCA13,2,+
circ_20048,chr7,48450116,48452180,ABCA13,448,+
circ_20049,chr7,48450116,48467468,ABCA13,99,+
circ_2005,chr1,65830317,65831879,DNAJC6,1426,+
circ_20050,chr7,48451949,48467468,ABCA13,4,+
circ_20051,chr7,48506549,48528941,ABCA13,364,+
circ_20052,chr7,48506552,48528941,ABCA13,178,+
circ_20053,chr7,48511126,48528941,ABCA13,233,+
circ_20054,chr7,48520632,48528941,ABCA13,63,+
circ_20055,chr7,48541721,48542148,ABCA13,11906,+
circ_20056,chr7,48550679,48567941,ABCA13,167,+
circ_20057,chr7,48556320,48564036,ABCA13,2,+
circ_20058,chr7,48619819,48626884,ABCA13,38,+
circ_20059,chr7,48619819,48634409,ABCA13,23,+
circ_2006,chr1,65830317,65845207,DNAJC6,4,+
circ_20060,chr7,48619883,48626857,ABCA13,2,+
circ_20061,chr7,48626749,48634409,ABCA13,17,+
circ_20062,chr7,5028693,5036429,RNF216P1,9,+
circ_20063,chr7,50355206,50367353,IKZF1,12,+
circ_20064,chr7,50358643,50367353,IKZF1,1876,+
circ_20065,chr7,50358643,50450405,IKZF1,47,+
circ_20066,chr7,50435703,50444491,IKZF1,9,+
circ_20067,chr7,50444230,50444491,IKZF1,6,+
circ_20068,chr7,50444230,50450405,IKZF1,15,+
circ_20069,chr7,50444230,50459531,IKZF1,2,+
circ_2007,chr1,6592027,6592820,NOL9,7,-
circ_20070,chr7,50444230,50459561,IKZF1,48,+
circ_20071,chr7,50450237,50459561,IKZF1,6,+
circ_20072,chr7,50737418,50742355,GRB10,8,-
circ_20073,chr7,50737418,50771605,GRB10,19,-
circ_20074,chr7,50737418,50778687,GRB10,6,-
circ_20075,chr7,50737418,50823753,GRB10,10,-
circ_20076,chr7,50771517,50773020,GRB10,5,-
circ_20077,chr7,50771517,50778687,GRB10,13,-
circ_20078,chr7,50771517,50795587,GRB10,3,-
circ_20079,chr7,50771517,50800065,GRB10,2,-
circ_2008,chr1,6593339,6609758,NOL9,2,-
circ_20080,chr7,50799968,50823753,GRB10,5,-
circ_20081,chr7,5256193,5256818,WIPI2,35,+
circ_20082,chr7,5363844,5364879,TNRC18,55,-
circ_20083,chr7,5363844,5372680,TNRC18,9,-
circ_20084,chr7,5401527,5410995,TNRC18,2,-
circ_20085,chr7,5410005,5410995,TNRC18,5,-
circ_20086,chr7,5413685,5417655,TNRC18,3,-
circ_20087,chr7,55623639,55624227,VOPP1,7,-
circ_20088,chr7,5564455,5564749,,21,-
circ_20089,chr7,55990854,55991392,ZNF713,5,+
circ_2009,chr1,65952074,66001791,LEPR,2,+
circ_20090,chr7,56049902,56051561,GBAS,364,+
circ_20091,chr7,56049902,56062681,GBAS,11,+
circ_20092,chr7,56062586,56065142,GBAS,9,+
circ_20093,chr7,56125685,56126395,CCT6A,3,+
circ_20094,chr7,56136174,56140804,SUMF2,9,+
circ_20095,chr7,56140689,56142429,SUMF2,2,+
circ_20096,chr7,56144526,56146201,SUMF2,12,+
circ_20097,chr7,56150970,56151408,PHKG1,73,-
circ_20098,chr7,56150970,56156668,PHKG1,2,-
circ_20099,chr7,5680784,5681007,RNF216,65,-
circ_201,chr1,115276352,115280693,CSDE1,62,-
circ_2010,chr1,6609630,6610675,NOL9,15,-
circ_20100,chr7,5680784,5692141,RNF216,442,-
circ_20101,chr7,5754683,5765069,RNF216,6,-
circ_20102,chr7,5756346,5765069,RNF216,3,-
circ_20103,chr7,5778906,5781275,RNF216,3,-
circ_20104,chr7,5778906,5781446,RNF216,20,-
circ_20105,chr7,5870811,5873199,ZNF815,4,+
circ_20106,chr7,5889003,5889453,ZNF815,8,+
circ_20107,chr7,6029430,6031688,PMS2,13,-
circ_20108,chr7,6036956,6042267,PMS2,2,-
circ_20109,chr7,6042083,6045662,PMS2,13,-
circ_2011,chr1,66378927,66384518,PDE4B,32,+
circ_20110,chr7,6054776,6057676,AIMP2,6,+
circ_20111,chr7,6077054,6078645,EIF2AK1,5,-
circ_20112,chr7,6077054,6078666,EIF2AK1,15,-
circ_20113,chr7,6080522,6080850,EIF2AK1,8,-
circ_20114,chr7,6082563,6089676,EIF2AK1,3,-
circ_20115,chr7,6084192,6089676,EIF2AK1,3,-
circ_20116,chr7,6085701,6089676,EIF2AK1,108,-
circ_20117,chr7,6150755,6155154,USP42,62,+
circ_20118,chr7,6178722,6183827,USP42,4,+
circ_20119,chr7,6178722,6185287,USP42,7,+
circ_2012,chr1,6689702,6690413,THAP3,2,+
circ_20120,chr7,6178722,6187523,USP42,2,+
circ_20121,chr7,618892,647089,PRKAR1B,17,-
circ_20122,chr7,63974411,63982878,ZNF680,2,-
circ_20123,chr7,63981441,63982878,ZNF680,11,-
circ_20124,chr7,63981441,64004180,ZNF680,23,-
circ_20125,chr7,63981441,64004810,ZNF680,34,-
circ_20126,chr7,64002107,64004810,ZNF680,2,-
circ_20127,chr7,64004084,64004810,ZNF680,901,-
circ_20128,chr7,64275295,64277713,ZNF138,37,+
circ_20129,chr7,6452441,6456552,DAGLB,11,-
circ_2013,chr1,6727768,6741097,DNAJC11,5,-
circ_20130,chr7,64539001,64563817,,3,+
circ_20131,chr7,6456257,6456552,DAGLB,53,-
circ_20132,chr7,6461357,6464466,DAGLB,24,-
circ_20133,chr7,6472467,6476164,DAGLB,76,-
circ_20134,chr7,6485342,6485735,DAGLB,5,-
circ_20135,chr7,6505701,6505954,KDELR2,6,-
circ_20136,chr7,6505701,6509385,KDELR2,6,-
circ_20137,chr7,6509226,6513915,KDELR2,8,-
circ_20138,chr7,65191743,65199318,LOC441242,2,-
circ_20139,chr7,65429309,65432894,GUSB,20,-
circ_2014,chr1,67356836,67371058,WDR78,557,-
circ_20140,chr7,65444372,65445396,GUSB,3,-
circ_20141,chr7,65444385,65445396,GUSB,47,-
circ_20142,chr7,65589565,65592727,CRCP,6,+
circ_20143,chr7,65705311,65706257,TPST1,172,+
circ_20144,chr7,65705311,65751696,TPST1,60,+
circ_20145,chr7,65751497,65751696,TPST1,125,+
circ_20146,chr7,65751497,65821858,TPST1,2,+
circ_20147,chr7,65892935,65904291,,8,-
circ_20148,chr7,66038371,66041916,LOC493754,80,-
circ_20149,chr7,66038371,66041919,LOC493754,87,-
circ_2015,chr1,67411832,67412845,MIER1,27,+
circ_20150,chr7,6618196,6624891,ZDHHC4,7,+
circ_20151,chr7,6620185,6624891,ZDHHC4,2,+
circ_20152,chr7,6621237,6623062,ZDHHC4,4,+
circ_20153,chr7,66236869,66240380,RABGEF1,6,+
circ_20154,chr7,6624646,6624891,ZDHHC4,133,+
circ_20155,chr7,66260497,66264401,RABGEF1,9,+
circ_20156,chr7,66262360,66264401,RABGEF1,9,+
circ_20157,chr7,66262360,66270383,RABGEF1,336,+
circ_20158,chr7,66273872,66275834,RABGEF1,33,+
circ_20159,chr7,6634065,6641771,C7orf26,2,+
circ_2016,chr1,67411832,67414842,MIER1,5,+
circ_20160,chr7,66406834,66418356,C7orf42,3,+
circ_20161,chr7,66415938,66418356,C7orf42,6,+
circ_20162,chr7,66415938,66420838,C7orf42,8,+
circ_20163,chr7,66456123,66459328,SBDS,329,-
circ_20164,chr7,66458203,66458404,SBDS,5,-
circ_20165,chr7,66458203,66459328,SBDS,490,-
circ_20166,chr7,66482839,66483130,TYW1,2,+
circ_20167,chr7,69364271,69364484,AUTS2,12,+
circ_20168,chr7,716865,751164,PRKAR1B,20,-
circ_20169,chr7,72178578,72209578,TYW1B,29,-
circ_2017,chr1,67411832,67425426,MIER1,302,+
circ_20170,chr7,72277658,72277949,TYW1B,61,-
circ_20171,chr7,72301271,72302378,SBDSP1,215,+
circ_20172,chr7,72301271,72304508,SBDSP1,134,+
circ_20173,chr7,72301330,72302378,SBDSP1,24,+
